,date,news,score
301,2022-04-13 07:33:41,"A Peek Into The Markets: US Stock Futures Move Back Up Following High Inflation DataPre-open movers U.S. stock futures traded upwards in early trade after the Nasdaq Composite index closes at 13,371.57, a marginal dip of around 40 points. After witnessing a dip in the first two days of the week, stock futures are inching towards recovery.
",1
302,2022-04-13 10:46:26,"The SPDR S&P 500 ETF Trust’s Influencing Factors Have Run Out of SteamDon't buy into mini-recoveries. SPY stock is staring down the barrel of a year of inflation poised to knock it down.
",-1
303,2022-04-13 18:15:05,"VOO: This Fund Indexed To The S&P Is Likely To UnderperformThe S&P 500 is at record highs, but inflationary challenges, geopolitical tensions, and Covid related issues remain. See what this means for VOO.
",-1
304,2022-04-14 08:34:29,"Start Buying Commodities?Stocks are rallying but instead of buying back into traditional sectors like technology and discretionary, is this the time to start focusing on the commodities like gold, silver, wheat, and oil?
",1
305,2022-04-14 17:08:22,"Markets Fall To Conclude Holiday-Shortened Week Of TradingU.S. indices fell Thursday to conclude the holiday-shortened week of trading amid continued concerns over Fed tapering in order to combat inflation. Investors also reacted to...
",-1
306,2022-04-15 11:39:40,"Week Ahead - The Bond Market Selloff ContinuesThe bond market selloff did not ease up heading into the long holiday weekend and traders will have to soon decide if they decide to sell in May and go away. Click here to know more...
",-1
307,2022-04-16 00:32:36,"Weekly Indicators: Yield Curve Steepens, But Mortgage Rates Make New HighsYield curve almost completely normalized, but at mortgage rates were high. Click here to read the latest edition of the Weekly Indicators.
",0
308,2022-04-16 13:38:35,"Bullish Odds Are DeterioratingStocks vs. commodities, long-term. The bullish window may be closing.
",-1
309,2022-04-18 00:18:57,"SpaceX rocket successfully launches second US spy satellite into orbitA classified satellite from the U.S. National Reconnaissance Office was successfully launched into space with a reusable SpaceX Falcon 9 rocket.
",1
310,2022-04-18 09:21:03,"The Path Of Least Resistance - Are The Markets Ready For A Bigger Correction?With high inflation, more hawkish Fed, rates going up, Putin's war on Ukraine, higher oil prices, what's the path of least resistance for the stock market?
",-1
311,2022-04-18 15:48:37,"Guide to the S&P 500 ETF InvestingThe S&P 500 has been underperforming this year and has been holding promise for the future. Here's why. 
",1
312,2022-04-19 04:27:25,"Housing market hits an inflection pointInvestors will get more data on the U.S. housing market today as analysts point to signs of cooling in the red-hot sector.
",0
313,2022-04-19 09:09:54,"Dividend ETFs build steam as major indices remain under pressureDividend exchange traded funds continue to be an increasing part of portfolio constructs as major market indices including the S&P 500, Dow Jones and Nasdaq drift lower.
",1
314,2022-04-19 15:10:33,"Is A Bear Market Lurking?While analyzing the shorter-term probabilities of a further advance or decline, the case for a more significant lurking bear market within the next 18 months solidified. Read more.
",-1
315,2022-04-20 02:20:33,"S&P 500 Elliott Wave Analysis (a) (b) (c) RallyTrading Strategies: In another two sessions we will be long or short for a considerable time.
",1
316,2022-04-20 07:46:10,"Ripple CEO Believes Bitcoin 'Tribalism' Is Dragging Crypto Industry Back: CNBC 
",0
317,2022-04-20 17:52:15,"William Blair Commentary: 10 Reasons We Still Like IndustrialsGuruFocus Article or News written by Sydnee Gatewood and the topic is about: By Andrew Siepker, CFA and partner
",1
318,2022-04-21 10:16:51,"What Will It Take To Kill Inflation - A Repeat Of 1979-82? (Let's Hope Not)Inflation rates should recede in April, as crude oil prices briefly hit a six-week low due to fears of slumping global demand due to China’s shutdown as well as a recession enveloping Europe
",0
319,2022-04-21 17:37:50,"The Markets Fell To Key Technical Levels (Technically Speaking For 4/21)The Fed released the latest Beige Book yesterday. The yield curve has become much flatter over the last four months. Read what this means for the markets.
",-1
320,2022-04-22 08:16:10,"Inside Volatility: The Certainty Of VolatilityConsumer spending accounts for about two-thirds of the U.S. economy. Click here to know more...
",1
321,2022-04-22 11:50:58,"Claims Still StrongSeasonally-adjusted initial jobless claims remain off of the low from one month ago, but this week did see a sequential improvement. Read more.
",1
322,2022-04-22 18:26:32,"4 Top Stock Trades for Monday: AMZN, GOOGL, SPY, DISAmazon, Alphabet, Disney and the S&P 500 were our top stock trades for next week. Let's look at how the charts are setting up now.
",1
323,2022-04-23 10:32:33,"Week Ahead: EMU CPI And GDP, U.S. GDP, And BOJ Meeting HighlightsBetween the rising cost of living from inflation and higher taxes (in many countries), households are squeezed. Click here to read a weekly update.
",-1
324,2022-04-24 04:17:27,"The Stock Market: Now You Believe Mr. PowellInvestors seem to believe that Jerome Powell is intent on raising Fed's policy rate of interest and shrinking its balance sheet. Click here to read more.
",-1
325,2022-04-24 16:41:08,"A Selling Climax?The widespread selling increased into the close last Friday as the market was spooked by Fed Chair Powell’s comments on rates. The Viper Report’s Tom Aspray discusses whether the level of selling tells us anything about where the stock market is going as we head into May.
",-1
326,2022-04-25 08:04:33,"Crypto Exchange Kraken Expands Into UAE 
",1
327,2022-04-25 13:31:43,"Stocks should rally this week, reverse last week's losses - J.P. Morgan's KolanovicSignificant inflows in equities this week should help the stock market rally and recover the sharp losses of the week before.
",1
328,2022-04-26 01:23:00,"On The Way To The Bottom? - Weekly Blog # 730NASDAQ followers can start to believe the market bottom is in range. This view is backed up by the transaction levels on NYSE and NASDAQ, plus the new lows for the week ended April 22, 2022.
",1
329,2022-04-26 10:04:50,"A Peak In Long-Term Rates Supports StocksThe yield on the 10-year Treasury typically declines during the six months following an increase of 1% or more over the past 20 years.
",1
330,2022-04-26 14:06:13,"Waiting For The U.S. Economy To Cry 'Uncle'There’s a growing list of potential threats to the economy. Although growth has slowed over the past two months, the current rate of expansion continues to reflect above-average strength.
",0
331,2022-04-27 00:19:19,"Why Value ETFs May Outdo Growth For The Rest Of 2022Red-hot inflation and the resultant faster Fed rate hikes have made value investing a darling in 2022. Value stocks have a low price-to-book ratio (P/B)— a measure of the market cap relative to tangible assets.
",1
332,2022-04-27 08:42:21,"Markets Are Betting There Is More Downside To StocksWall Street shares ended lower on Tuesday, with the Dow, S&P 500 and Nasdaq indices down 2.38%, 2.81% and 3.95%, respectively.
",-1
333,2022-04-27 18:49:30,"Can Big Tech Save the Markets?Here's what to look for in the underlying of the market. One thing is for certain volatility is here to stay.
",0
334,2022-04-28 07:53:28,"Indonesia's Ban On Processed Palm Oil Export Kicks In Today: How Will Consumers, Businesses Be Hit?As Indonesia vows to curb the surging cooking oil prices domestically, the country's President Joko Widodo has imposed a ban on the export of palm oil.  The ban, which kicks in on Thursday, has already ignited worries of high global food prices amid the already rising inflation caused by the Russia-Ukraine war. 
",-1
335,2022-04-28 12:16:42,"Weekly Initial Claims Ticked Lower And Remain Below The Pre-Pandemic LevelInitial claims for regular state unemployment insurance fell slightly, decreasing 5,000 for the week ending April 23, coming in at 185,000. Read more.
",1
336,2022-04-28 17:27:24,"Solid Rally, But From Low Levels (Technically Speaking For 4/28)Yes, 1Q22 GDP contracted. But the data isn't nearly as bad as the headline looks. Read more to see what this means for the market and investors.
",1
337,2022-04-29 09:06:41,"Legendary Investor Repeats Warning Of 'Mother Of All Crashes': Why We Aren't WorriedHere we share our top picks for profiting from another market crash while still remaining posed to profit even if a crash does not come.
",1
338,2022-04-29 14:26:38,"Consumer Sentiment Ticked Up In April, But The Level Remains LowThe final April results from the University of Michigan Surveys of Consumers show overall consumer sentiment bounced higher in April after hitting a multiyear low in March.
",0
339,2022-04-29 19:10:32,"S&P 500 Snapshot: Downward SlideThe S&P 500 fell 16 out of the last 18 trading days and is now down 13.3% YTD. The index is down 3.6% from yesterday's close and is 13.8% below its record close.
",-1
340,2022-04-30 08:31:35,"Market Snapshot: Rising real yields are threatening perennial `TINA’ trade favoring U.S. stocks    — and put tech names further at riskRising inflation-adjusted yields in the U.S. are undermining the long-running trade in which investors have favored stocks over other asset classes.
",-1
341,2022-04-30 16:00:57,"Moving Averages: S&P Down 8.8% In AprilThe S&P 500 closed April with a monthly loss of 8.8% after a gain of 3.58% in March. At this point, after close on the last day of the month, four of five S&P 500 strategies are signaling 
",-1
342,2022-05-01 07:06:36,"3 Semiconductor Stocks to Buy for May 2022Despite fears of a semiconductor cycle correction, the industry is poised to growth strongly, thanks to solid uptake of memory chips and 5G migration.
",1
343,2022-05-02 05:50:44,"Are SP500 Elliott Wave Trading Strategies Worth Dollars To You?Elliott Wave Analysis: SP 500,  NASDAQ 100 NDX, Russell 2000 Technical Analysis Day Trading Strategies
",1
344,2022-05-02 11:39:30,"Cannabis Stocks Still Down As Federal Legalization Drags On: Will The SAFE Act Rescue Them, Or Something Else?There’s no doubt that important changes in the cannabis industry, such as legalization efforts, directly impact weed stocks.
",0
345,2022-05-02 17:25:18,"'Cold Hard Cash,' Paper Losses, And Sleeping Better At NightMost investors are hurting at times like this, but at least high yield investors can collect 9-10% cash distributions while the market improves. See more here.
",1
346,2022-05-03 01:28:30,"Three Market Predictions For MayApril saw the worst monthly performance for the NASDAQ since November of 2008 when the country was in the depths of the financial crisis. What will the month of May bring for investors?
",-1
347,2022-05-03 06:35:37,"Goldman highlights top sector picks for high dividend growth and yieldGoldman Sachs boosted its forecast for dividend growth this year, with earnings growth the primary driver.
",1
348,2022-05-03 09:17:27,"Major Economic ConfusionAnybody confused by recent economic reports is not alone. How can we have an apparently beginning recession with the hottest job market in decades? Read more here...
",0
349,2022-05-03 16:53:31,"Why Alternative Investments Are Becoming More MainstreamFor decades, affluent investors invested in alternative investment options like private equity, real estate and unconventional options like art. However, times are changing as more average investors are starting to invest in these asset classes. One of the biggest reasons behind this shift is that people are living longer, with average life expectancies fluctuating around 80 years old. This figure will only increase over time, meaning that people can take more risk for higher returns. Alternativ
",1
350,2022-05-04 04:09:21,"Pope Says Eager To Visit Moscow And Meet Vladimir PutinPope Francis of the Vatican City, in an interview with the Italian news outlet, said that North Atlantic Treaty Organization (NATO) ""barking"" at Russia's door may...
",0
351,2022-05-04 09:02:30,"Elon Musk Tweets How To Select Winning Stocks: Our Top PicksElon Musk just revealed his advice for building wealth through the stock market. Read more to see the merits and demerits of his approach.
",1
352,2022-05-04 15:44:15,"JPM's Investment Strategy Chair says ""ignore all the hype"" in the energy transition""The IEA projects that the world may still be 66% reliant on fossil fuels in 2050
",0
353,2022-05-05 01:21:46,"Winning Tactics For S&P 500 - Elliott Wave AnalysisTo prove the market is bullish we need to see an impulse (five waves) higher in the major indices.
",1
354,2022-05-05 07:06:39,"If You Invested $100 In SPY, Apple Or Amazon When Fed Last Hiked Rate By 0.5%, Here's How Much You'd Have NowThe U.S. Federal Reserve raised interest rates by 0.5% in more than two decades on Wednesday.  The target fed funds rate now stands between 0.75% and 1.0% as the central bank cited elevated inflation as its reasoning for hiking the interest rates.
",0
355,2022-05-05 09:36:22,"The Massive S&P 500 Rally May Now Be OverThe S&P 500 ETF rose nearly 6% off the Monday lows through Wednesday. That rally is now over, & there should be a significant retracement. See more on SPY here.
",-1
356,2022-05-05 14:08:30,"Sen. Elizabeth Warren Questions Fidelity On Crypto 401(k) Product: What You Need To KnowSen. Elizabeth Warren (D-Massachusetts) is calling on Fidelity Investments to explain its decision to allow its investors to add Bitcoin (CRYPTO: BTC) to their 401(k) retirement accounts.
",0
357,2022-05-05 17:59:37,"Automation Could Double Operating Margins And Equity Markets By 2025Based on the history of agriculture and manufacturing, automation and operating margins are positively correlated. Read more.
",1
358,2022-05-06 09:02:48,"Apartment REITs: Roaring Rents And Record InflationAn unwelcome surprise is awaiting millions of renters across the country at the end of their lease term. Read what this means for apartment REITs.
",1
359,2022-05-06 14:01:36,"Big US Stocks’ Q1’22 FundamentalsThe fundamentals of the big US stocks dominating the major indices are more important than ever. The US stock markets increasingly look to be rolling over into a new bear on extreme Fed tightening.
",-1
360,2022-05-06 16:35:33,"How this Week’s Premium Top 10 Performed, May 6, 2022How this Week’s Premium Top 10 Performed, May 6, 2022
",0
361,2022-05-07 07:36:30,"Far From Stellar, Employment Likely Went Negative In AprilIt appears as if most reactions to today’s April 2022 payroll were quite positive, maybe enthusiastic when they should not have been.
",-1
362,2022-05-08 02:31:29,"Weekly S&P 500 ChartStorm - 8 May 2022A very brief post-Fed meeting bounce only emboldened the bears as volatility persists. The 2022 bond bloodbath continues as economic data suggests threats to growth.
",-1
363,2022-05-09 07:35:14,"Should First Trust Large Cap Core AlphaDEX ETF (FEX) Be on Your Investing Radar?Style Box ETF report for FEX
",0
364,2022-05-09 12:04:25,"Equity bears come for the oil patchIn 2022, energy investors have been largely spared from broader equity market (SPY) weakness, as US energy companies (XLE) rallied ~50% on the year, through Friday's close
",1
365,2022-05-09 17:09:24,"Will Coca-Cola Stock Reach $100 In 2022?Coca-Cola Co's (NYSE: KO) vision is to craft the brands and choice of drinks that people love, to refresh them in body and spirit. 
",0
366,2022-05-10 04:54:29,"Stock Market Crash Update, Where's The Bottom?The stock market crash of 2022 is underway. Where will the stock market bottom be at, are we near a bottom, or does the stock market crash have further to drop?
",-1
367,2022-05-10 08:51:43,"Value Factor Is Relative Haven For Stocks So Far In 2022There’s no place to hide within the US equities risk factor spectrum, at least in absolute terms. But value stocks continue to shine on a relative basis via light losses this year. Will it last? 
",1
368,2022-05-10 11:52:37,"S&P 500 At 52-Week LowsThe S&P 500 plummeted more than 3% on Monday and traded at a 52-week low (on a closing basis) for the first time since 3/23/20. Read more here...
",-1
369,2022-05-10 15:45:17,"BZ Chart Of The Day: The Selling Just May Be Getting StartedIf history is a guide, there’s a chance that the recent selloff in the market may have just gotten started. As you can see on the below chart of the Dow Jones Industrial Average going back to 1897, the current move lower is barely visible. There have been many bear markets that lasted for many months or even years.
",-1
370,2022-05-10 20:05:37,"Top 5 1st Quarter Trades of B. Riley Wealth Management, Inc.GuruFocus Article or News written by insider and the topic is about: 
",0
371,2022-05-11 09:02:23,"Billionaire Investor Says World War 3 Has Likely Begun Revisited: Our Top PickBack in early March, a billionaire investor tweeted that World War 3 has likely begun. Find out our top pick for weathering geopolitical-induced volatility.
",-1
372,2022-05-11 12:35:33,"Cboe's Weekly Market Recap: May 2nd To May 6thPhoto by m. on Unsplash This post contains sponsored advertising content. This content is for informational purposes only and is not intended to be investing advice.
",0
373,2022-05-11 18:00:33,"Top 5 1st Quarter Trades of American Asset Management Inc.GuruFocus Article or News written by insider and the topic is about: 
",0
374,2022-05-12 02:32:25,"North Korea Reports First-Ever COVID-19 Case 2 Years Into Pandemic, Kim Jong-un Orders 'Serious Emergency'North Korean leader Kim Jong-un declared a ""serious emergency"" and ordered lockdowns across the country after confirming the first-ever Covid-19 case in the country on Thursday.
",-1
375,2022-05-12 09:33:57,"Why Stocks Are Getting CrushedCountless stocks are getting crushed on the back of earnings. Read more about what investors can do to navigate this market volatility here.
",-1
376,2022-05-12 13:14:43,"Panic On Wall StreetThere is a crash unfolding. The S&P 500 has the worst YTD performance since 1962 and bearish sentiment is highest since the Great Recession. Read more here.
",-1
377,2022-05-12 14:56:27,"One Year Since Uber's IPO: A Look At The Stock's Bumpy RideMost investors who owned stocks in the past year have lost money. the SPDR S&P 500 SPY (NYSE: SPY) total return in that time is roughly -4.8%. But there’s no question some big-name stocks have done much better than others in that stretch.
",-1
378,2022-05-12 16:32:40,"If You Invested $1,000 In The Coinbase IPO, Here's How Much You'd Have NowCryptocurrency platform Coinbase Global Inc (NASDAQ: COIN) had one of the biggest public listings of all time when it went public via direct listing in April 2021. Here’s a look back at how shares have done since the Coinbase IPO.
",1
379,2022-05-12 23:04:35,"PHO: Pay Close Attention To ValuationsPHO ETF has clearly underperformed the market. Read more to see why I think this ETF will underperform the market.
",-1
380,2022-05-13 07:59:38,"Biden Administration Drops Offshore Drilling Auctions: WSJThe Biden administration has canceled plans to auction drilling rights in two regions in the Gulf of Mexico and one off the coast of Alaska, 
",1
381,2022-05-13 10:15:25,"UAE President Sheikh Khalifa, Who Steered Nation To Economic Prominence, Dies At 73United Arab Emirates President Sheikh Khalifa bin Zayed al Nahyan, who oversaw the transformation of his country into a global economic power, has died at 73.
",1
382,2022-05-13 16:22:21,"GMO Commentary-Valuation Metrics in Emerging Debt: 1Q 2022GuruFocus Article or News written by Sydnee Gatewood and the topic is about: By the Emerging Country Debt Team
",0
383,2022-05-13 21:26:39,"Which S&P 500 Stocks Are The Most Liquid?Not all stocks in the S&P500 are liquid enough to ideally trade options with.
",0
384,2022-05-14 05:00:10,"Conjunction And Disruption: Technology, War, And Asset Prices - Part 1Technology investors often seem to misapprehend the relationship between technology and asset prices, especially stock prices.
",0
385,2022-05-14 22:15:25,"The Russia-Ukraine Crisis And The Shifting Environment For Global Upstream InvestmentRussian invasion of Ukraine and subsequent imposition of sanctions by governments served to reset global geopolitical compass, with immediate impact on oil & gas markets and investments.
",-1
386,2022-05-15 10:42:23,"Stock Market Health Update For Week Of May 16Nothing has changed since last week. The market health indicators are in poor shape for swing trading on the long side. I’m taking this time for myself and sitting on the sidelines in cash (and day trading).
",0
387,2022-05-15 18:04:41,"Top 5 1st Quarter Trades of Lumina Fund Management LLCGuruFocus Article or News written by insider and the topic is about: 
",0
388,2022-05-16 04:04:44,"Top 5 1st Quarter Trades of DIMENSION CAPITAL MANAGEMENT LLCGuruFocus Article or News written by insider and the topic is about: 
",0
389,2022-05-16 10:58:04,"Reilly's Rules For Turbulent MarketsWe're still in negative gamma, and that works both ways: big moves up and down. Things are still volatile, especially if we fall below 4000, which gives us a chance at a capitulation selloff
",-1
390,2022-05-16 13:40:50,"The VIX May Soon Spike Providing Stocks A Short-Term BottomThe VIX has been stuck in a range since April-end. Read why market observers think the volatility index may present clues of a possible bottom for markets.
",1
391,2022-05-16 16:16:47,"S&P 500 ETFs show that investors bought the dip last weekETF fund flow data shows that investors have purchased the dip as it pertains to the S&P 500 (SP500) over the past week. Learn more.
",1
392,2022-05-17 02:16:22,"Kim Jong-Un Warns Against 'Slightest Imperfection' As He Deploys Army To Battle North Korea COVID-19 CrisisAs North Korea's COVID-19 infection rate moves past the million mark with a death toll of 56, its leader Kim Jong-un has deployed the country's ""powerful forces to all pharmacies in Pyongyang City and began to supply medicines.""
",0
393,2022-05-17 07:02:32,"$300 a Month in These 3 Stocks Could Make You a Millionaire by RetirementWith patience and great companies, this small monthly amount can turn into a massive sum.
",1
394,2022-05-17 12:32:27,"Sell And Go To Cash Position Or Hang On By Your Fingernails?Recovery time varies significantly depending upon the magnitude of the drawdown. Click here to know more...
",0
395,2022-05-17 17:48:20,"Royce Investment Partners Commentary: Mind the GapGuruFocus Article or News written by Sydnee Gatewood and the topic is about: By Francis Gannon
",0
396,2022-05-18 02:38:32,"Checking In On 5 Long-Term CyclesFifteen years ago, my chart look-ahead was about three years, to 2010, with the basic idea being that these long-term cycles had already turned or were about to turn.
",0
397,2022-05-18 06:35:30,"The Disinflationary Impact Of Fed Policy On EquitiesThere is currently much debate in the mainstream media suggesting investors should ignore Fed rate hikes.
",0
398,2022-05-18 10:50:27,"UK Inflation Rate At 40-Year High: ReportThe U.K.’s annual rate of inflation reached a 40-year high last month, the highest carried by an industrialized nation since the inflationary upswing began last year.
",-1
399,2022-05-18 17:06:24,"ITA: NATO's Eastern Flank Militarization Could Drive This ETF HigherNATO countries will have to ramp up arms delivery to Ukraine, so it can defend itself against Russian invasion. Read what this means for ITA here.
",1
400,2022-05-18 20:02:38,"ALLSTATE CORP Buys 2, Sells 3 in 1st QuarterGuruFocus Article or News written by insider and the topic is about: 
",0
401,2022-05-19 06:56:29,"Following Price One Page At A Time To Understand The Full StoryTrading price in its rawest form is simply plotting and studying price without the use of moving averages, stochastics, RSI, or other technical indicators. Click to read more.
",0
402,2022-05-19 11:02:46,"3 Safe Stocks to Buy as a Hedge Against InflationEquities have historically trounced inflation, even with bear markets. Here are three safe stocks to buy that should continue to deliver.
",1
403,2022-05-19 13:40:28,"What Is A Recession And Are We In One Now?The U.S. economy is not in a recession but is on a pre-recessionary path. Read more on what may happen next and how investors should prepare.
",0
404,2022-05-19 16:36:00,"Markets Finish Lower Following Wednesday's Intense Sell-OffU.S. indices finished Thursday's trading session lower. Worse-than-expected retail earnings and anticipation of further Federal Reserve policy tightening in 2022 have continued to weigh on stocks across sectors.
",-1
405,2022-05-20 05:26:13,"Investors Turn To Treasury And Large-Cap ETFs For The Lipper Fund-Flows Week While Shunning Conventional FundsOn Wednesday, May 18, the Dow Jones Industrial Average and the S&P 500 indices posted their worst one-day returns since June 2020. Click here for a weekly update on Fund Flows.
",-1
406,2022-05-20 09:02:28,"XYLD: Back To Double-Digit Yields, Still Holding Up Better Than The Index In 2022As the markets have declined, XYLD's yield has been pushed into the double-digits while declining at a slower rate than SPY. Read why XYLD is a buy.
",1
407,2022-05-20 15:14:22,"S&P ETFs sink to bear market territory and volatility funds riseThe S&P 500 dips into bear market territory pulling down market tracking ETFs and volatility levels rise pushing up related ETFs and ETNs.
",-1
408,2022-05-21 00:24:39,"Sentiment Little Changed - Still BearishIn the weekly AAII sentiment survey, around a quarter of respondents remain bullish. Bearish sentiment ticked higher and back above 50% this week, an overwhelmingly pessimistic reading.
",-1
409,2022-05-21 10:26:42,"Weekly Commentary: More On The New CycleThesis is one of secular change - extraordinary multi-decade Bubble period transitioning (in a highly destabilizing manner) to most uncertain New Cycle. Historical perspective is crucial.
",0
410,2022-05-22 09:05:35,"3 Things I Think I Think - Bonds, Bear Markets And ESGThe basic thesis is that the Fed has shocked financial markets with its aggressive position on rates and the needed effect will filter through the economy and inflation data in the coming...
",-1
411,2022-05-23 04:29:23,"We Have Officially Entered Bear Market Territory; What Now?The S&P 500 broke below its -20% bear market threshold on the 3rd attempt over twice that many sessions, making a fresh 52-week low.
",-1
412,2022-05-23 07:48:27,"Biden Considers Lowering Tariffs On China And Pushing OPEC To Pump More OilWhile grappled with a politically damaging wave of inflation, the U.S. President Joe Biden said he was considering slashing tariffs on Chinese goods.
",1
413,2022-05-23 12:06:21,"Look For The... Bear NecessitiesMy opinion is that blindly following the DCA “best-practice” is a bit like going to play blackjack and not bothering to learn to count cards. See more here.
",-1
414,2022-05-23 19:06:35,"The 7 Best ETFs to Buy Now if You’re Looking for SafetyGoing with a basket of investment ideas could be the ideal approach during these uncertain times.
",0
415,2022-05-24 07:02:39,"The Stock Market's Decline May End Just As Suddenly As It StartedYou know you’re in a bear market when China cuts a major interest rate and the US market responds with a paltry bounce and a continuation of its recent sell-off.
",-1
416,2022-05-24 09:10:09,"Defining Risk: Tips To Weather And Profit From The Coming StormAs long as investors are not in the position of forced sellers, a strong stomach is enough to weather the storm. Read how you can navigate the market volatility.
",1
417,2022-05-24 15:31:40,"All-Day Rallies A Thing Of The PastIt seems like a distant memory now, but Monday’s rally marked just the 13th time all year (and over the last 100 trading days) that the S&P 500 tracking ETF (SPY) opened higher and traded in positive territory all day (‘100% positive day’).
",1
418,2022-05-24 17:52:31,"Jana Partners Boosts Zendesk Position, Dumps Macy's in 1st QuarterGuruFocus Article or News written by James Li and the topic is about: Event-driven firm releases quarterly portfolio
",1
419,2022-05-25 07:49:42,"Should ALPS Equal Sector Weight ETF (EQL) Be on Your Investing Radar?Style Box ETF report for EQL
",0
420,2022-05-25 09:32:33,"10 Dividend Growth Stocks For May 2022My series 10 Dividend Growth Stocks presents ten picks from Dividend Radar for analysis, possible investment. Click here to know about my top 10 stocks for May.
",1
421,2022-05-25 13:33:05,"Headwinds Stifle Developed World Expansions In MayGrowth across the four largest developed economies - the 'G4' - slowed in May to the weakest since the pandemic lockdowns of early 2021. Click here to know more...
",-1
422,2022-05-26 04:31:29,"Will this weak economic data lead to a Fed pause or emboldened hawks?The Fed could ease up on tightening of rate hikes look to be working or it could double down to finish the job sooner.
",0
423,2022-05-26 09:04:17,"Industrial REITs: Amazon Cuts DeepIndustrial REITs have been slammed with declines of 20-30% after Amazon announced plans to cut costs in its logistics network. Read more here.
",-1
424,2022-05-26 13:31:39,"Corporate Profits Remained Strong In The First QuarterProfit margins for the S&P 500 are holding at a high level. Click here to know more...
",1
425,2022-05-27 06:36:28,"U.S. Weekly FundFlows Insight Report: Government-Treasury Funds Set 4-Week Moving Average Record, Averaging Inflows Of $4.1 BillionMoney market funds and equity funds reported weekly inflows, while tax-exempt bond funds and taxable bond funds suffered outflows. Click here to know more...
",1
426,2022-05-27 11:09:25,"High Inflation May Already Be Behind UsHigh inflation has captured the headlines as of late, particularly as CPI recently hit the highest levels since 1981. Read more.
",0
427,2022-05-27 17:11:28,"Option Alpha Founder And CEO On 'Giving People The Tools To Automate Their Trading'Benzinga, a media and data provider bridging the gap between retail and institutional investors, will be bringing back its annual Global Fintech Awards event to New York City on Dec. 8, 2022. Ahead of this recognition of disruptive innovators in finance and technology, Benzinga will periodically publish articles on those brands that it thinks are making a measurable impact. Today’s conversation is with Kirk Du Plessis, founder, and CEO of Option Alpha, a web-based platform to ideate, research, t
",1
428,2022-05-28 02:02:18,"Inflation Fears And Declining Buying Conditions Extend The May Drop In Consumer SentimentThe final May results from the University of Michigan Surveys of Consumers show overall consumer sentiment continued to fall in the latter part of May.
",-1
429,2022-05-28 09:02:36,"How Gas Prices Are Tracking As Memorial Day Weekend Kick StartsRetail gas prices are at a record high in anticipation of increased demand as the summer driving season gets underway. Pain At The Pump: Nationwide, the average price of regular gasoline was at $4.601 a gallon, according to data from the American Automobile Association (AAA). This is much higher than the $3.09-a-gallon drivers were paying a year ago.
",-1
430,2022-05-29 10:14:19,"SPY: Targets For This BounceThe market (SPY) is bouncing, and we want to know the price targets for this bounce. Click here for our updated buy and sell signals on the SPY ETF.
",1
431,2022-05-30 08:22:31,"DTD: A Solid Dividend ETFWisdomTree's DTD ETF provides exposure to dividend-paying firms in the US equity market. See what makes DTD a good investment for long-term income investors.
",1
432,2022-05-31 06:49:42,"7 Battered Growth Stocks to Avoid Even at a DiscountThese beaten-down growth stocks are poised for further downside. BYND, FSR, and AMC stocks should be avoided in the next few months.
",-1
433,2022-05-31 10:29:19,"Don't Underestimate The Power Of Last Week's RallyLast week the S&P 500 was up by 6.58%. It was the 87th best 5-day gain since 1950. Read what investors should know about last week's rally.
",1
434,2022-05-31 14:21:33,"Top ETF Stories of May 2022In line with the old adage ""Sell in May and Go Away"", May 2022 was not free from shockwaves thanks to high inflation and rising rate worries due to a hawkish Fed. 
",-1
435,2022-06-01 00:45:31,"Sticking With Our Strategic ViewsOn a strategic horizon of five years and longer, our asset views are still positioned for an inflationary environment. That’s why we favor equities over bonds. Yet we are cautious near term.
",1
436,2022-06-01 07:34:08,"Should VanEck Morningstar Wide Moat ETF (MOAT) Be on Your Investing Radar?Style Box ETF report for MOAT
",0
437,2022-06-01 10:18:43,"McDonalds fends off Russia and Carl Icahn. Does a shaky economy make it a buy?McDonalds (MCD) saw a bumpy May, hurt by Russia and a proxy fight with Carl Icahn. Does the stock become a buy in the face of a shaky economic environment?
",0
438,2022-06-01 13:44:57,"May's late stock rally provides a template for 2022 - J.P. Morgan's KolanovicStock bears were premature with their victory laps at the start of last month amid short-selling and negative feedback loops.
",1
439,2022-06-01 19:09:17,"SPUU And Leveraged ETFs: The Drift DashboardThe behavior of leveraged ETFs is neither intuitive nor predictable. A dashboard with more than 20 of them.
",0
440,2022-06-02 07:50:25,"Is 'Normalcy Bias' Blinding Us To The Looming Economic Storm?Despite their general discontent, most people don’t seem to think a severe economic downturn is imminent - despite many warning signs. Click here to read more.
",-1
441,2022-06-02 12:17:16,"Turkey Tells The UN: Call Me TrkiyeEveryone knows that Istanbul was Constantinople, but now Turkey is Türkiye — at least at the United Nations.
",0
442,2022-06-02 17:29:31,"GMO Commentary: No Stone UnturnedGuruFocus Article or News written by Sydnee Gatewood and the topic is about: By Victoria Courmes and Tina Vandersteel
",0
443,2022-06-03 06:25:16,"U.S. Weekly FundFlows Insight Report: Government-Treasury Funds Suffer First Outflow In 2 Months As Quantitative Tightening BeginsFixed income indices traded mixed following their first weekly gain in 11 weeks. Click here for a weekly update on various funds.
",-1
