,date,news,score
279,2022-08-18 16:21:45,"Roku Introduces Three New Roku TV Partners in Mexico: Aiwa, Daewoo, and SansuiRoku, Inc. (NASDAQ: ROKU), the #1 TV streaming platform in Mexico by hours streamed (Hypothesis Group, Oct 2021), announces today the arrival of new R
",1
280,2022-08-19 12:07:45,"'The Big Cigar': Emmy Winner Glynn Turman To Play Huey P. Newton's Father In Apple TV+ SeriesEXCLUSIVE: Emmy winner Glynn Turman (Women of the Movement) has joined Apple TV+’s Huey P. Newton limited series The Big Cigar as a recurring guest star. He’ll be part of an ensemble le…
",0
281,2022-08-21 09:49:13,"Apple Is Just Three Weeks Away From Showing Off the iPhone 14
",1
282,2022-08-22 12:17:23,"Stocks making the biggest moves midday: AMC, Signify Health, Netflix and moreThese are the stocks posting the largest moves midday.
",0
283,2022-08-23 08:50:24,"US Employees Say They’re Losing the Upper Hand as Layoffs Mount
",-1
284,2022-08-24 07:13:29,"3 Warren Buffett Stocks to Hold ForeverBuffett is the ultimate long-term investor with stock picks that have generated massive returns for many portfolios.
",1
285,2022-08-25 01:28:25,"Honda Says China Plant Remains Shut as Power Cuts Are Extended
",0
286,2022-08-25 19:44:22,"CHIPOTLE WORKERS IN MICHIGAN VOTE TO JOIN TEAMSTERSCHIPOTLE WORKERS IN MICHIGAN VOTE TO JOIN TEAMSTERS
",0
287,2022-08-26 15:02:28,"Shayne’s world: How Shayne Elliott’s ‘agile’ ANZ got stuckWhen ANZ’s CEO took charge he promised to deliver rapid change by adopting a tech work culture called agile. What went wrong?
",0
288,2022-08-29 01:37:35,"Five Things You Need to Know to Start Your Day
",0
289,2022-08-29 14:59:18,"Warren Buffett’s Latest Portfolio: 10 Undervalued Stock PicksIn this article, we discuss 10 undervalued stock picks from Warren Buffett’s latest portfolio. You can skip our discussion on Buffett’s recent investment decisions and go directly to Warren Buffett’s Latest Portfolio: 5 Undervalued Stock Picks. Warren Buffett will turn 92 years old on August 30, and the billionaire is showing no signs of a […]
",1
290,2022-08-30 10:46:45,"Profit in the Bear Market With This Breakthrough Breakout SystemThe key to making money in any stock at any time -- even in the middle of a crippling bear market -- is to trade at the right stages.
",1
291,2022-08-31 06:13:53,"Apple chief privacy officer Jane Horvath set to depart, Bloomberg reportsApple's Chief Privac... AAPL
",0
292,2022-08-31 17:25:51,"Expanse (EXP) Reaches Market Cap of $187,520.26Expanse (EXP) traded 1.9% higher against the US dollar during the 24-hour period ending at 16:00 PM Eastern on August 31st. Expanse has a market capitalization of $187,520.26 and approximately $509.00 worth of Expanse was traded on exchanges in the last day. One Expanse coin can now be purchased for about $0.0100 or 0.00000049 BTC […]
",0
293,2022-09-01 12:02:28,"Advisors Concerned About S&P 500 Concentration, Survey ShowsThe majority of advisors are concerned about the concentration of the top five names in the S&P 500.
",-1
294,2022-09-02 07:59:47,"Taiwan Semiconductor Manufacturing CompanyTaiwan Semiconductor is a central player in the manufacture of chips for companies like Apple, NVIDIA, and Marvell.
",1
295,2022-09-04 08:09:26,"Smart AirPods Pro 2 features just got tipped ahead of Apple EventAirPods 2 Pro could arrive at Apple's Far Out event this week
",1
296,2022-09-06 05:19:07,"Vulnerabilities in Crypto Security Have Investors Taking Notice
",-1
297,2022-09-06 12:31:33,"'Brother' Director Clement Virgo Signs With WMEEXCLUSIVE: In a competitive situation, Clement Virgo has signed with WME in advance of the TIFF world premiere of Brother, starring Lamar Johnson, Aaron Pierre and Marsha Stephanie Black. His debut…
",0
298,2022-09-07 03:32:16,"How to use AirDrop on iPhone and iPadHere's how to use AirDrop on iPhone and iPad, for transferring files quickly and easily
",0
299,2022-09-07 12:42:01,"Apple's about to announce new iPhones. Follow along for live updatesApple's holding its iPhone event. It's expected to announce the new iPhone 14, Apple Watch Series 8, AirPods Pro 2 and the release date for iOS 16
",1
300,2022-09-07 15:27:13,"Here's a first look at the new iPhone 14 ProCNBC's Sofia Pitt takes a first look at the new iPhone 14 Pro.
",1
301,2022-09-08 01:01:21,"When the heck is Ted Lasso season 3 coming?Apple reportedly missed its Ted Lasso season 3 goal
",0
302,2022-09-08 09:21:02,"This Company’s Presence On Amazon, eBay And Walmart Could Help Get Its Affordable Solar Products To Millions Of AmericansBy Ernest Dela Aglanu, Benzinga
",1
303,2022-09-08 16:51:30,"Adaptive Transparency is the one feature that will make me buy AirPods Pro 2Apple gets into ambient sound
",1
304,2022-09-09 10:50:46,"Today’s best Mac and iOS app deals: Dragon Quest Builders, Juicy Realm, BundleHunt, moreFriday has arrived and alongside today’s iPhone 14 pre-order deals, we have a fresh batch of discounted Mac and iOS apps to take with you into the weekend. That’s on top these offers on official MagSafe chargers as well as Apple Watch Series 8-ready official Sport Bands from $25 and this price drop on Apple’s…
",1
305,2022-09-10 08:58:33,"MDA Breakout Stocks Week 37 - September 2022: Short-Term Picks To Give You An Edge2 new Breakout Stocks for Week 37 with better than 10% short-term upside potential and one Dow 30 pick. Click here to see the MDA breakout picks for week 37.
",1
306,2022-09-12 08:39:19,"Here are Monday's biggest analyst calls of the day: Apple, Costco, Carvana, Walmart, Exxon & moreHere are Monday's biggest calls on Wall Street.
",0
307,2022-09-12 18:56:25,"Asia to Extend Risk-On Rally Into US CPI Report: Markets Wrap
",1
308,2022-09-13 09:35:22,"InfiniteWorld Further Strengthens Executive Bench with Newly Appointed Chief Financial Officer and Chief Legal OfficerInfinite Assets, Inc. (“InfiniteWorld”), a Web3 and Metaverse infrastructure company that enables brands and creators to create, monetize and drive co
",0
309,2022-09-14 05:09:21,"Market Volatility Jumps Following US CPI DataU.S. stocks closed sharply lower on Tuesday, following the release of inflation data for August. All three major indices recorded sharp losses, snapping four-session winning streaks and also recording their biggest single-session percentage declines since June 2020.
",-1
310,2022-09-14 13:55:50,"Why Apple can hold the line on iPhone prices, as smartphones defy soaring inflation and keep getting relativelycheaperWhy Apple can hold the line on iPhone prices, as smartphones defy soaring inflation and keep getting relatively cheaper
",1
311,2022-09-15 07:16:46,"MacStadium Announces Inaugural User Conference, Showcases World-Class Enterprise Mac Virtualization and Cloud Solutions for macOSMacStadium, an established cloud provider exclusively for Apple products that offers scalable and secure enterprise-class infrastructure-as-a-service 
",1
312,2022-09-15 17:29:25,"Meta: More Than Just A Story (The Upside Beyond The Metaverse)Meta has a huge opportunity in Reels as adoption and engagement in Reels increase, along with progress on monetisation. Click to read more on the META stock.
",1
313,2022-09-16 13:36:51,"Apple’s 14- and 16-inch M1 Pro MacBook Pro on sale at new lows from $1,599 (Save $400)The early Labor Day deals are going live with all-time lows on M1 Pro MacBook Pro models.
",1
314,2022-09-19 04:04:23,"6 easy ways save money on Apple MusicBecause we all need music, and we don't all have money to spare
",0
315,2022-09-19 14:53:51,"Apple's satellite phone ambitions could mean new users, boon for Globalstar - FTApple's ambitions for extra access vectors in its iPhones may not stop at emergency access, and might offer the maker of the iconic phone the chance to get still more control...
",1
316,2022-09-20 09:07:59,"InvoiceCloud and Intellagents to Provide Premier Payments Experience to Insurance EcosystemsInvoiceCloud, an EngageSmart (NYSE: ESMT) solution for online bill payment services, announced a new relationship with insurance software supplier Int
",1
317,2022-09-20 20:09:32,"What does Warren Buffett think about investing in ETFs?Warren Buffett has been one of the world’s greatest stock pickers. But what’s his view of exchange-traded funds (ETFs)?
",0
318,2022-09-21 15:33:39,"Cellphone Carriers Offer Fat Promos for the iPhone 14. Why They Do it.Most carriers are offering up to $1,000 off the new iPhone if the customer trades-in their old device and signs up for an unlimited data plan. 
",1
319,2022-09-22 11:10:38,"Amazfit GTS 2 Mini smartwatch with Alexa built-in and 14-day battery life now $80 (20% off)Amazon is offering the Amazfit GTS 2 Mini Smartwatch for $79.99 shipped. This 20% discount marks a return to the third-best price that we’ve seen all-time, though the lowest it’s been offered for is $70 in the past. This smartwatch natively features Amazon Alexa onboard as well as built-in GPS connectivity to allow for a…
",0
320,2022-09-23 06:08:18,"Tesla sends out invites for AI Day 2, teases Full Self-Driving, Tesla Bot, Dojo, and moreTesla started sending out invites for AI Day 2022. The automaker is teasing more information on Full Self-Driving, Tesla Bot, Dojo, and more.
",1
321,2022-09-23 18:03:32,"Should you really buy Apple stock?Pre-sales for the latest iPhone may seem strong, but its lower-tiered models are not selling as expected.
",-1
322,2022-09-26 06:50:40,"Are Any of the FAANG Stocks Worth Buying?These large-cap tech companies have long ruled the stock market. Then came 2022.
",0
323,2022-09-27 03:17:13,"Perfect for Business + Epic for Play: Epson Reveals Flexible and Smart EpiqVision Flex ProjectorsPerfect for Business + Epic for Play: Epson Reveals Flexible and Smart EpiqVision Flex Projectors
",1
324,2022-09-27 16:38:32,"iPadOS 16 beta just fixed biggest complaint — Stage Manager is coming to older iPad ProsUnfortunately, Stage Manager is losing support for external displays in beta 5
",0
325,2022-09-28 08:56:34,"Apple stock could test June lowsShares of Apple (AAPL) are under pressure Wednesday morning an look set to open below recent support, according to Saxo Bank.
",-1
326,2022-09-28 17:34:01,"Apple’s rumored production cutback ‘overshadows the underlying story’ of strong iPhone 14 Pro demandApple Inc. shares were falling Wednesday after a report that the company was holding off on plans to increase iPhone 14 production orders, but analysts...
",-1
327,2022-09-29 09:28:22,"Hudson Set To Open Two New Stores, Evolve and Hudson Nonstop, At LAX Terminal 3Hudson, a Dufry company and travel experience leader with more than 1,000 stores in airports, commuter hubs, landmarks, and tourist destinations acros
",1
328,2022-09-29 16:34:29,"Apple downgrade sparks tech selloff, sending Alphabet and Microsoft to one-year lowsTech stocks sold off Thursday as investors confronted the implications of a weaker economy, demonstrated by Apple.
",-1
329,2022-09-30 09:04:06,"Intel's Dividends Can Hold Up, But The Business Faces Uncertainty In The FutureIntel Corporation (NASDAQ:INTC) started an accelerated downtrend in August. The company lost 27% of its market value since then, and investors may be concerned about the near future. Looking at analysts forecasts, it seems that there may be some more pain ahead. We break down the fundamentals, future expectations, and see what that means for investors in our analysis.
",-1
330,2022-10-01 20:03:34,"World Economy Roiled by Simultaneous Shocks Echoing 2007 Anxiety
",0
331,2022-10-03 10:02:38,"Apple: Enough Is EnoughApple is extremely oversold as it approaches price support. Estimates have come down in recent months. Read why I'm upgrading AAPL stock from hold to buy.
",1
332,2022-10-04 06:05:04,"Apple iPhone exports from India crossed $1B since April, Bloomberg reportsApple's iPhone expor... AAPL
",1
333,2022-10-04 13:16:37,"Semiconductors surge as Apple partner is 'cautiously optimistic,' Micron to spend $100BSemiconductor stocks surged on Tuesday -- along with the broader markets -- as a key Apple (AAPL) manufacturing partner said it is cautiously optimistic on ...
",1
334,2022-10-05 08:06:02,"How Much Could This Catalyst Boost Shiba Inu in October?The Shiba Inu community continues to innovate, but it's unclear whether the token's languishing price can be resurrected.
",0
335,2022-10-06 06:08:37,"2023 BMW iX Review: The beauty is on the inside2023 BMW iX electric flagship luxury SUV is a unique, practical and fun-to-drive machine. We cover the driving experience, specs, prices and features.
",0
336,2022-10-06 16:01:02,"PS5-enhanced 2022 Sony 4K OLED 4K Smart TVs with up to $250 GCs start from $1,298 (Up to $1,350 off)BuyDig is now offering the 2022 model Sony Bravia XR A80K 65-inch 4K HDR OLED Smart TV with a $150 Visa gift card for $1,698 shipped. Price shown near the end of the check out process. Regularly $2,500 and currently fetching $1,700 at Best Buy without the gift card and even more at Amazon, today’s…
",1
337,2022-10-07 13:30:38,"Foxconn, Maker of iPhones, Reveals EV Hatchback to Be Built in OhioFoxconn plans to assemble the Model B at its Lordstown, Ohio factory, which it purchased from EV startup Lordstown Motors last year.
",1
338,2022-10-09 20:03:50,"Worldwide PC Shipments Decline Another 15.0% in the Third Quarter of 2022, According to IDC TrackerGlobal shipments of traditional PCs totaled 74.3 million units during Q3 2022, a decline of 15.0%, according to preliminary results from IDC.
",-1
339,2022-10-10 11:23:49,"London’s Battersea Power Station to Reopen After 39 Years as Apple Moves In
",1
340,2022-10-11 08:34:58,"Totallee logo-free iPhone 12/13/14 cases and more go 35% off for fall Prime Day from $25.50The Totallee iPhone 14 cases are once again seeing solid price drops as part of Amazon’s Fall Prime Day event. Among our favorite brands in the ultra-minimalist category, it presents a logo-free sheath for just about all of Apple’s handsets that’s about as lightweight and unobtrusive as it gets. While we did see see a…
",1
341,2022-10-11 16:16:55,"Scene 2 Seen Podcast: Hulu's 'Reasonable Doubt' Showrunner Raamla Mohamed Schools Us On Working With Kerry Washington And Crafting The Perfect PilotWelcome back to the Scene to Seen Podcast, I am your host Valerie Complex–assistant editor and film writer at Deadline. On today’s episode, I chat with Reasonable Doubt showrunner Raamla Moha…
",0
342,2022-10-12 11:15:24,"Today’s best Mac and iOS app deals: Incredibox, Muse Dash, iWriter, and moreNow well into day two of the massive Prime savings event, we are taking a quick detour to bring you all of the most notable price drops on Mac and iOS app deals. Just be sure to scope the even lower price now live on Apple’s AirPods Pro 2 as well as ongoing deals on…
",1
343,2022-10-13 05:10:57,"Apple remains dominant device brand among teens, says Piper SandlerApple's share of sma... AAPL
",1
344,2022-10-13 12:49:57,"Microsoft (MSFT) Rolls Out New Surface Products: Key TakeawaysMicrosoft (MSFT) launches a slew of Surface devices, including Surface Laptop 5, Surface Pro 9, and Surface Studio 2+ at its hardware event, including a new graphic design app called Microsoft Designer.
",1
345,2022-10-14 07:59:22,"5 things to know before the stock market opens FridayHere are the most important news items that investors need to start their trading day.
",0
346,2022-10-15 15:03:12,"Your Saturday Briefing:TroublingTimes for US and UKPlus how to flip EVs for profit and Apple’s new iPads
",0
347,2022-10-17 07:41:09,"iMovie vs FCP X - which is best?We compare the two editing softwares over several criteria to see which is best
",0
348,2022-10-17 14:01:53,"Top 5 3rd Quarter Trades of Cambridge Advisors Inc.GuruFocus Article or News written by insider and the topic is about: 
",0
349,2022-10-18 08:13:22,"Massive up to 69% price drops hit Apple's official AirTag Loop and Leather Key Ring from $9We are now tracking some particularly notable deals on Apple’s official AirTag accessories. First up, Amazon is now offering the Apple AirTag Loop in various colorways from just $9 with free shipping for Prime members or in orders over $25. The brightly colored Apple polyurethane loop carries a regular price of $29 and is now…
",1
350,2022-10-18 13:51:33,"Hasbro Shares Fall To Multi-Year Low After Disappointing Q3 Earnings Report, Dim Holiday Sales OutlookHasbro shares tumbled to their lowest level since 2015 after the toymaker and entertainment company reported a sharp drop in quarterly revenue and earnings results below Wall Street expectations. M…
",-1
351,2022-10-19 06:33:40,"Global Foldable Smartphone Market Analysis Report 2022 Featuring Apple, Motorola Mobility, Samsung, Xiaomi, and Huawei - ResearchAndMarkets.comThe 
",0
352,2022-10-19 14:13:21,"Google Chrome for Android is getting a huge update for tabletsTablet browsing in Google Chrome should feel more like the desktop experience now
",1
353,2022-10-20 10:12:53,"Today’s best Mac and iOS app deals: QV Dimension Painter, MO Astray, and moreIt is now time for today’s best Mac and iOS app deals courtesy of Apple’s digital storefronts. Just be sure to check out the deals we are tracking Apple’s official MagSafe Battery Pack as well as this all-time low on the stainless steel Apple Watch Series 8 Milanese Loop at $100 off. Today’s highlight app…
",0
354,2022-10-21 06:00:43,"10-year Treasury yield has a path to 4.5% that could herald the stock market bottomLonger rates are still on the march higher Friday after passing a major milestone in the previous session.
",1
355,2022-10-21 15:44:20,"Apple Loses Crucial Design Chief, Casting Concerns Over Its AR, VR, Electric Car Prospects 
",-1
356,2022-10-23 15:11:49,"TRON (TRX) Price Tops $0.0617 on ExchangesTRON (TRX) traded 0.2% lower against the dollar during the one day period ending at 14:00 PM Eastern on October 23rd. One TRON coin can currently be purchased for approximately $0.0617 or 0.00000317 BTC on cryptocurrency exchanges. TRON has a total market cap of $4.42 billion and $256.94 million worth of TRON was traded on […]
",1
357,2022-10-24 11:39:42,"PayPal rolls out option for U.S. accounts to log in without passwords via Apple devicesPayPal Holdings (PYPL) has started adding passkeys as a way for users to log in to their accounts without a password, an advance that intended to increase security while boosting sales...
",1
358,2022-10-25 05:08:21,"The Acura Integra is back for 2023, and it’s more than just a sedanThe all-new premium compact sedan revives a name from the 1990s — when Acura had more excitement going for it — and it's the most affordable new Acura
",0
359,2022-10-25 12:52:44,"Most Active Equity Options For Midday - Tuesday, Oct. 25Here are the most active equity options for midday.
",0
360,2022-10-26 07:14:11,"Tesla Stake Nearly Tripled — Texas Permanent School Fund Also Increased Bets On Apple, Amazon Stocks In Q3The Texas Permanent School Fund, a public endowment of the State of Texas, has hiked its stake in Tesla Inc (NASDAQ: TSLA), Amazon.com, Inc. (NASDAQ: AMZN), and 
",1
361,2022-10-26 15:13:14,": Apple says USB-C charging will be coming to iPhonesIt looks like Apple Inc. will soon get more plugged in to the needs of some users
",1
362,2022-10-27 07:00:53,"Why valuation reversals for big tech companies may just be getting startedOur call of the day cautions that tumbling valuations for big tech stocks may have only just begun, and the Fed isnt helping.
",-1
363,2022-10-27 16:39:13,"Apple revenue and profit top Wall Street targets but iPhones lightApple Inc on Thursday reported revenue and profit that topped Wall Street targets, although iPhone sales were not as strong as some analysts had targeted.
",0
364,2022-10-28 05:01:04,"Apple Q4 Earnings Review: The Best That Big Tech Had To OfferApple's performance in fiscal Q4 may have been better than feared. See why I believe AAPL stock remains the best-performing stock of the year among FAAMG peers.
",1
365,2022-10-28 11:00:35,"Apple: Teaching A Lesson On 'Fearmongering'Apple beat analyst consensus with regards to both revenue as well as earnings during fiscal Q4. Read why I'm confident to reiterate my buy rating for AAPL stock.
",1
366,2022-10-29 07:35:12,"Zombies, Run! is a Halloween mobile fitness RPG worth resurrectingZombies, Run! is now 10 years old
",0
367,2022-10-31 04:00:17,"Apple Employees In Australia Gear Up To Strike Again Amid Dispute Over Pay, Working Conditions 
",-1
368,2022-10-31 14:02:37,"Top 5 3rd Quarter Trades of DUPONT CAPITAL MANAGEMENT CorpGuruFocus Article or News written by insider and the topic is about: 
",0
369,2022-11-01 07:01:32,"AMD's results to come out amid gloomy days for PC marketAdvanced Micro Devices is set to deliver its third-quarter results after the close of trading Tuesday, and the chipmaker is probably hoping that it has already gotten the worst of...
",0
370,2022-11-01 20:34:59,"Former employee pleads guilty to defrauding Apple out of $17 millionA former Apple employee pleaded guilty Tuesday to defrauding the tech giant out of more than $17 million over seven years, federal prosecutors said.
",-1
371,2022-11-02 14:03:41,"Top 5 3rd Quarter Trades of Relyea Zuckerberg Hanson LLCGuruFocus Article or News written by insider and the topic is about: 
",0
372,2022-11-03 08:26:49,"Apple Black Friday Deals (2022): Early Apple Watch, iPhone, Apple TV 4K, iPad, AirTag, AirPods, MacBook & More Sales Rounded Up by Saver TrendsBOSTON, November 03, 2022--Save on Apple deals at the early Black Friday 2022 sale, featuring Apple TV 4K, Apple Watch, iPhone, iPad, AirTag, AirPods, Apple Pencil & more deals
",1
373,2022-11-03 17:20:45,"PayPal Beats On Q3 Revenue, EPS; Raises Guidance; Highlights Apple, Amazon PartnershipsFintech company PayPal Holdings (NASDAQ: PYPL) reported third-quarter financial results after the market close Thursday. Here are the key highlights for investors. 
",1
374,2022-11-04 11:27:37,"Netflix, PlayStation And Microsoft Join The Mobile Video Games Race: How Are They Preparing To Take The Leap?By Migue Porter
",0
375,2022-11-05 16:36:16,"Twitter launches $US8 monthly subscription with blue checkIn an update to Apple iOS devices, Twitter said users who “sign up now” can receive the blue check next to their names “just like the celebrities, companies and politicians you already follow”.
",1
376,2022-11-07 06:59:38,"Apple news implies downside to Q1 estimates, says JPMorganApple released a rare ann... AAPL
",-1
377,2022-11-07 15:00:20,"Top 5 3rd Quarter Trades of ROFFMAN MILLER ASSOCIATES INC /PA/GuruFocus Article or News written by insider and the topic is about: 
",0
378,2022-11-08 08:40:23,"Lumentum stock plunges after earnings forecast underwhelmsShares of Lumentum Holdings Inc. undefined were falling 15% in premarket trading Tuesday after the optoelectronics company, which is a supplier to Apple Inc....
",-1
379,2022-11-08 18:33:33,"Disney Earnings And Big Commodity Market Moves: Your Key Update For A Volatile DayAt the closing bell, we saw Disney earnings fall out and we'll be continuing to watch that through the evening into tomorrow morning - along with election results and the impact it could have on markets across the board.
",0
380,2022-11-09 11:20:15,"Coronavirus Update: Manufacturing hub Guangzhou is latest Chinese city to face lockdowns as COVID cases riseThe southern Chinese manufacturing city of Guangzhou is the latest to see lockdowns amid a surge in COVID cases, as the government presses ahead with the...
",-1
381,2022-11-10 06:32:26,"Don’t Let This Apple News Sour You on AAPL StockAAPL stock wasn't completely immune to the third-quarter Big Tech rout. However, it held up comparatively well and may still have room to run.
",1
382,2022-11-10 13:49:42,"Verizon Black Friday deals — get a free Pixel 7 Pro and Galaxy S22 right nowPlus, get a free tablet, earbuds, or watch
",1
383,2022-11-11 08:19:20,"Three iPhone 14 models outsold the entire iPhone 13 series a week after launchOverall, the iPhone 14 models are a success. Even with Apple taking a month to release the iPhone 14 Plus, only the three available versions could …
",1
384,2022-11-12 16:49:43,"Swipe Self Reported Market Cap Hits $106.77 Million (SXP)Swipe (SXP) traded down 1.2% against the US dollar during the 1 day period ending at 16:00 PM E.T. on November 12th. One Swipe coin can currently be bought for about $0.22 or 0.00001322 BTC on popular cryptocurrency exchanges. In the last seven days, Swipe has traded 36.1% lower against the US dollar. Swipe has […]
",0
385,2022-11-14 10:44:18,"Deep Dive: How these 22 tech stocks stand out from the pack this earnings seasonCompanies including Electronic Arts, ON Semiconductor and Fiserv pulled off a difficult feat in a down cycle --- improving sales and profit margins.
",1
386,2022-11-15 06:57:16,"Retailers Prepare for Another Reveal on Inflation. It’s Key Intelligence for the Fed.Amazon.com is reportedly planning to cut about 10,000 workers, Berkshire Hathaway buys shares of Taiwan Semiconductor, Biden-Xi meeting adds to Chinese market optimism, crypto firms rush to calm fears, and other news to start your day.
",0
387,2022-11-15 15:03:24,"Don't wait, get up to $1,400 off a Galaxy device in the Samsung Black Friday saleSamsung Black Friday phone deals are already live
",0
388,2022-11-16 08:41:20,"Apple’s Emergency SOS Service for iPhone 14 Goes Live in US and CanadaThis feature, exclusive to the iPhone 14, can communicate with satellites to get help if you find yourself in trouble without any bars.
",1
389,2022-11-16 17:01:30,"MAI Capital Management Goes on Buying Spree in 3rd QuarterGuruFocus Article or News written by insider and the topic is about: 
",1
390,2022-11-17 10:08:34,"Shopify, Balance teaming up to modernize B2B paymentsThe companies are improving the way older, ""offline by nature"" industries like steel and food services handle transactions and financing.
",1
391,2022-11-18 01:11:16,"Tim Cook Reacts As Apple Watch Saves Life Of Indian Teen Who Fell Into 150-Feet ValleyApple Inc.’s (NASDAQ: AAPL) Watch Series 7 has worked as a miracle to save a teenager’s life in India after he slipped 130 to 150 feet into a valley. 
",1
392,2022-11-19 08:56:28,"Best Apple Black Friday deals 2022: top sales right nowIt's a great time to save on Apple devices
",1
393,2022-11-21 07:33:28,"Should Vanguard Mega Cap ETF (MGC) Be on Your Investing Radar?Style Box ETF report for MGC
",0
394,2022-11-21 19:12:53,"GameStop Corp. Cl A stock underperforms Monday when compared to competitorsShares of GameStop Corp. Cl A slipped 8.84% to $25.16 Monday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...
",-1
395,2022-11-22 14:34:24,"AirPods Pro 2 hit lowest price ever in Black Friday dealBag the AirPods Pro 2 for just $199 at Best Buy
",1
396,2022-11-23 08:28:19,"Apple Set for Black Friday iPhone Shortages, Analyst Says. Forget Happy Holidays.The impact of China’s Covid policies on Apple’s manufacturing output is set to be laid bare on Black Friday. It doesn’t bode well for the key holiday period.
",-1
397,2022-11-23 19:25:10,"Buy This Stock, Instead Of That OneWiden your lens when considering what companies to invest in. You might be surprised at some hidden gems and better buying opportunities.
",1
398,2022-11-25 03:15:40,"Gotrax Black Friday deals deliver all-time lows on popular electric scooters from $304Amazon is now marking down a collection of the latest Gotrax electric scooters in honor of Black Friday, delivering all-time low pricing across various form-factors. Shipping is free across the lineup. A highlight has the Gotrax Gmax Ultra Electric Scooter marked down to $679.99. Normally fetching $900, this $220 discount is marking a return to…
",1
399,2022-11-25 13:22:30,"Hurry! iPad Air 2022 just hit lowest price ever for Black FridayDon't miss out on this awesome sale!
",1
400,2022-11-27 09:02:40,"Rivian employees say rapid production led to injuries at Illinois plantRivian has been working hard to improve its output pace, but challenges remain
",0
401,2022-11-28 08:07:28,"Apple shares slip as China factory unrest may further hit iPhone shipmentsShares of Apple Inc fell about 2% on Monday as growing unrest at a key Chinese plant fanned worries of a bigger hit to the already constrained production of higher-end iPhone 14 models.
",-1
402,2022-11-28 15:43:15,"Biden Team ‘Closely’Watching China Protests Over Covid Lockdowns
",0
403,2022-11-29 05:39:06,"Tuesday Talk: Kryptonite and CannabisStocks tobogganed lower on Monday as investors returned from the Thanksgiving holiday to lockdown protests in China and an uncertain holiday season retail outlook.
",-1
404,2022-11-29 13:13:29,"Alphabet: Fundamentals Indicate A Waning CorporationGoogle Search is losing market share to competitors. YouTube audience growth has been declining. See why we are initiating on GOOG stock with a Buy Rating.
",-1
405,2022-11-30 05:59:31,"3 Reasons I'm Avoiding Meta Platforms Stock For NowThere's too much uncertainty to trust the social media company's long-term plan.
",-1
406,2022-11-30 14:21:37,"Top 25 Corporate Solar Users Account For 14% Of US Solar MarketThe top 25 corporate solar users, according to the Solar Means Business 2022 report, has been released by the SEIA.
",0
407,2022-12-01 08:02:23,"Worried About a Bear Market? 1 Unstoppable ETF to Buy NowThis investment can help protect your money during periods of volatility.
",1
408,2022-12-01 18:59:10,"Peloton Interactive Inc. stock outperforms market on strong trading dayShares of Peloton Interactive Inc. rallied 3.43% to $11.77 Thursday, on what proved to be an all-around mixed trading session for the stock market, with the...
",1
409,2022-12-02 13:58:53,"All 30 Dow stocks falls after jobs data, led by big tech and American ExpressThe Dow Jones Industrial Average's undefined selloff after the stronger-than-expected government jobs data was unanimous, as all 30 components fell in...
",-1
410,2022-12-04 09:12:18,"Is It Time to Buy the Dow Jones' 2 Worst-Performing November Stocks?Last month, Apple and Disney were the worst performers in the blue chip index.
",0
411,2022-12-05 11:11:40,"PC sales slumped in the US - but it wasn't bad news for everyoneDesktop and notebook sales are down, but there’s still hope for tablets
",0
412,2022-12-06 07:04:44,"Musk’s Got Time to Kill Before Europe’s Threats Become Problems
",0
413,2022-12-06 15:59:42,"Apple CEO Cook Confirms Made-in-US Chips Push at Arizona Plant
",1
414,2022-12-07 08:00:35,"Ashley Flowers Sets 11-City Tour For True-Crime Podcast ‘The Deck’EXCLUSIVE: Author and podcast producer Ashley Flowers is taking her true-crime podcast, The Deck, on tour. The Deck Investigates tour will hit 11 cities across the country from February 1 and will …
",0
415,2022-12-07 17:43:29,"How To Play Apple And Amazon Heading In 2023Unlike Apple, which did more than just tread water in the past year, Amazon actually lost ground on a year-over-year basis in their most recent earnings.
",-1
416,2022-12-08 11:03:36,"Satechi's new Dual Wireless Stand power bank refuels iPhone, Apple Watch, and AirPods at onceSatechi today is launching its latest Apple setup companion, delivering a versatile 3-in-1 portable charger capable of refueling iPhone 14, AirPods Pro, and an Apple Watch all at the same time. The refreshed form factor of the new Satechi Duo Wireless Charger Power Stand can also fold to prop up your smartphone as it refuels,…
",1
417,2022-12-09 08:05:26,"Here’s what resolves the big mystery on why older Americans have left the workforceAn explanation of what's holding back older American labor participation, and its investment implications.
",0
418,2022-12-10 15:24:23,"‘Emancipation’ Comes From A World-Changing Photo Of The Scarred Back Of A Freed Slave; Can Academy Get Past A Slap And Judge A Worthy Film On The Merits? Will Smith & Antoine Fuqua Discuss - Contenders LA3CIf not for The Slap that marred Will Smith’s Best Actor Oscar victory for King Richard last March, Emancipation would surely be at the forefront of the awards conversation. Bought for a recor…
",0
419,2022-12-12 14:50:27,"Apple iPhone Sales Forecasts Keep Sliding as Foxconn Production Remains MutedAnalysts continue to trim estimates for Apple's December quarter iPhone sales. Street consensus as tracked by FactSet sits at 81 million units.
",-1
420,2022-12-13 10:10:47,"Sunsweet Encourages Consumers To Try Feel-Good Recipes This Holiday SeasonSunsweet Encourages Consumers To Try Feel-Good Recipes This Holiday Season
",0
