,date,news,score
276,2022-08-16 14:03:48,"Deep Dive: Buffett and Berkshire added big to their bets on Ally, Occidental, Paramount and Activision. But these other 6 stocks also got a vote of confidence.Berkshire Hathaway also reduced its holdings of four stocks while unloading two other positions.
",85
277,2022-08-17 08:28:07,"The Giving Block Expands Fundraising Capabilities for Nonprofits with Addition of Stock and Card Donation SolutionsThe Giving Block, the leading crypto philanthropy platform connecting nonprofits with crypto donors will begin offering stock and card donation proces
",35
278,2022-08-18 02:38:26,"Box vs Google Drive: Which is best?Struggling to make the decision between Box and its key rivals? Let us put it against Google Drive for you in this showdown
",50
279,2022-08-18 16:47:31,"7 Stocks to Watch in Case China-Taiwan Tensions RiseInvestors are wondering if China will attack Taiwan. While no one knows for sure, here are the stocks to watch if hostilities breakout.
",85
280,2022-08-19 12:22:43,"Most Active Equity Options For Midday - Friday, Aug. 19Here are the most active equity options for midday.
",78
281,2022-08-21 10:07:23,"Metaverse jobs are disappearing as hiring slows at Google, FacebookJob postings across all industries with “metaverse” in the title down 81 per cent between April and June.
",85
282,2022-08-22 12:37:25,"Dell Reports Earnings Thursday. This Analyst Says to Buy the Stock Now.Evercore ISI's Amit Daryanani issued a “tactical outperform” call on the maker of computer hardware, saying its results could be surprisingly strong.
",40
283,2022-08-23 09:03:31,"Spatial Announces “Spatial Studio 101,” a Creator Curriculum For Immersive 3D-Sounds Design Tool, Spatial StudioSpatial partners with CRAS for 
",35
284,2022-08-24 07:34:53,"Goldman says hedge funds betting big on Megacap tech stocksHedge funds ramped up bets on megacap US tech stocks and whittled down overall holdings to focus on favored names last quarter, with conviction climbing back to levels seen at the start of the pandemic, according to Goldman Sachs Group Inc.
",85
285,2022-08-25 02:34:40,"This hidden iPhone feature lets you adjust image brightness on the fly — try it nowThere's an exposure compensation feature within the iPhone camera settings. Here's how to use it
",25
286,2022-08-25 20:32:48,"Warren Buffett, Cathie Wood See Value in SnowflakeGuruFocus provides stock market research, screener, charts, financial, insider trades, gurus, economic data and value investing tools.
",65
287,2022-08-26 15:24:32,"Stocks, ETFs to Benefit From CGuruFocus Article or News written by Annie Oeth and the topic is about: Most populous state signals EV growth
",45
288,2022-08-29 02:24:29,"Market Briefing For Monday, Aug. 29Rebound or not ahead of Labor Day; and shakeout thereafter, it will all be tied to perceptions regarding Fed policies, even if it's really exogenous factors like inflation and climate extremes that are more seriously impacting. 
",60
289,2022-08-29 15:06:28,"Missouri bank changes name to reflect expanding services, footprintThe privately held First Missouri Bank has rebranded as Verimore Bank.
",35
290,2022-08-30 11:03:38,"Best Buy says pricey smartphone sales holding strong ahead of next iPhone launchConsumers stung by decades-high inflation are not shifting to cheaper smartphones, Best Buy Co Inc said on Tuesday, boding well for Apple Inc's upcoming iPhones likely to be unveiled next week.
",25
291,2022-08-31 06:16:21,"Global Metaverse Market Analysis Report 2022: Metaverse Digital Asset Marketplaces will be a $224.9 Billion Opportunity by 2027 - ResearchAndMarkets.comThe 
",85
292,2022-08-31 17:38:35,"Cozy Up with Fall-Inspired Flavors and Creations at Cold Stone CreameryCozy Up with Fall-Inspired Flavors and Creations at Cold Stone Creamery
",85
293,2022-09-01 12:04:40,"3 ""Keep It Simple"" Stocks to Buy TodayInvesting is hard, so here are three simple stocks that would be great in any portfolio.
",20
294,2022-09-02 08:17:18,"PreSonus’ affordable GO USB-C AudioBox interface sees first price drop to $70Amazon is now offering the PreSonus AudioBox GO USB-C audio interface for $69.95 shipped. Regularly $80, this already affordable XLR mic input solution is now seeing the first price drop we have tracked and, subsequently, a new Amazon all-time low. Now joining the rare price drop live on the brand’s Eris E3.5 Studio Monitor Speakers,…
",78
295,2022-09-04 09:31:24,"Pixel 7 Pro unboxing video leak shows off Google's next flagship phoneAnother early peek
",85
296,2022-09-06 05:40:14,"iPhone 14 just tipped for ‘enhanced’ chip before Apple eventThe standard iPhone 14 chip could be 'enhanced version' of iPhone 13's chip
",75
297,2022-09-06 12:32:55,"OWC acquires Apple trade-in company SellYourMac.comOWC announced the acquisi... AAPL
",75
298,2022-09-07 04:34:30,"iPhone 14 Plus rumored release date, specs, price, colors and moreThe iPhone 14 Max could be the iPhone 14 Plus. Here's what we know so far.
",85
299,2022-09-07 12:46:14,"CVS, Apple, Target, and Ben & Jerry’s Top “Skip the Slip” Scorecard Grading Sustainable Receipt PracticesGreen America released a new update to its Skip the Slip report on the impacts of paper receipts on forests and climate change, as well as how the che
",25
300,2022-09-07 15:43:05,"Apple launches iPhone 14 with emergency satellite messaging, adventure watchApple Inc on Wednesday launched its latest iPhone series with an improved camera and satellite messaging for emergencies, while also unveiling a rugged watch targeting sports enthusiasts.
",20
301,2022-09-08 01:11:58,"Why is the Betashares Nasdaq 100 ETF leaping ahead on Thursday?The Betashares Nasdaq 100 ETF (ASX: NDQ) is up more than 2% following a strong showing overnight on the US share market.
",85
302,2022-09-08 09:29:19,"BWS says competing handset makers following Apple opens door for IridiumAfter Apple (AAPL) announ... IRDM, AAPL, GSAT
",65
303,2022-09-08 17:05:35,"'The Sandman' Storms Nielsen Streaming Chart; 'Uncharted' Rises 17% In Second Week On NetflixEnding a stretch of almost three months when Stranger Things was No. 1 or No. 2, The Sandman knocked it down to third place for the week of August 8 to 14. Nielsen said the fantasy drama series won…
",65
304,2022-09-09 10:54:22,"Here’s What Happened in the City of London This Week
",42
305,2022-09-10 09:18:26,"How One Failed College Assignment Started It AllOne assignment changed my life… and the lives of other investors who have since benefitted from the assignment I did not complete successfully. Using Wells Fargo’s mainframe computers, I got to work. When I finished the assignment, there was a problem…
",87
306,2022-09-12 09:02:17,"Roku just announced two big upgrades to make streaming easierRoku OS 11.5 apes Apple TV with platform-wide Continue Watching across streaming services
",35
307,2022-09-12 19:06:20,"Stock Market Today: Dow Starts Week on Strong Footing as Energy, Tech GainBy Yasin Ebrahim
",78
308,2022-09-13 11:04:49,"4 Dividend Stocks Set to Hike Payouts in 2023During times of economic uncertainty, some of the best investments are dividend stocks that are raising their payouts. Consider these four.
",25
309,2022-09-14 05:17:55,"On The Verge Of The Ethereum‘Merge’
",85
310,2022-09-14 14:03:23,"7 Nasdaq Stocks With Superior FundamentalsAlthough several Nasdaq stocks to buy suffered steep declines recently, contrarian investors should focus on these discounts.
",25
311,2022-09-15 07:34:48,"Should You Invest in the Fidelity MSCI Information Technology Index ETF (FTEC)?Sector ETF report for FTEC
",78
312,2022-09-15 17:34:56,"Create 8-bit art using Twinkly's Squares smart lights with Alexa, Assistant, and HomeKit supportTwinkly is introducing its lighting kit with multiple panels that each contain 64 addressable LED pixels that can display various designs.
",42
313,2022-09-16 13:58:47,"Korean Family U.S. Drama Series In The Works From ‘Dr. Brain’ Director Jee-Woon Kim, ‘Star Trek’ Pair Bo Yeon Kim & Erika Lippoldt & eOneEXCLUSIVE: The prevalence of Korean projects heading to the U.S. continues. Jee-Woon Kim, one of South Korea’s most lauded directors, has teamed with Star Trek: Discovery writers Bo Yeon Kim and Er…
",65
314,2022-09-19 04:41:21,"US Housing Market Index Might Decline Slightly To This Level, Here Are The Major Macro Issues For MondayU.S. stocks closed lower on Friday with the Nasdaq Composite dropping over 100 points amid a decline in Amazon.com, Inc. (NASDAQ: AMZN) and Apple Inc. (NASDAQ: AAPL) shares.
",75
315,2022-09-19 14:59:28,"This killer iPhone 14 deal includes free AirPods and $200 gift cardVerizon-owned Visible is offering one of the best iPhone 14 deals
",85
316,2022-09-20 09:23:24,"Calumino Announces Series A Funding Round to Scale First-of-its-Kind Intelligent Thermal Sensing PlatformCalumino Announces Series A Funding Round to Scale First-of-its-Kind Intelligent Thermal Sensing Platform
",78
317,2022-09-20 22:19:39,"These Are the Top 10 Holdings of Lewis SandersHere is a look at the top 10 holdings of hedge fund manager Lewis Sanders.
",42
318,2022-09-21 16:06:49,"“New Heights with Jason & Travis Kelce” is the No. 1 Most Popular Sports Podcast on SpotifyThe all-new JUKES original digital series “New Heights with Jason & Travis Kelce” claimed the No. 1 most popular sports podcast on Spotify today, 
",20
319,2022-09-22 11:11:38,"New Leafly Report Reveals How Some Municipalities Are (Inadvertently) Supporting the Illicit Cannabis MarketToday, Leafly, a leading online cannabis information resource and marketplace, released a first-of-its-kind report detailing the unintended, damaging 
",78
320,2022-09-23 06:30:49,"Growling Powell causes Goldman to cut its S&P 500 price target. Again.Higher real interest rates should suppress earnings multiples says Goldman Sachs strategist Kostin.
",85
321,2022-09-23 18:27:21,"Das Keyboard MacTigr reviewThe Das Keyboard MacTigr might be the best mechanical keyboard for Macs on the market
",78
322,2022-09-26 07:17:08,"Container Ships Cancel Voyages From Asia as Demand Softens
",85
323,2022-09-27 04:06:24,"Rock Yarns Podcast: Ionic initiates mining licence application for its Makuutu project in UgandaIn this episode Peter chats to Tim Harrison, managing director at Ionic Rare Earths (ASX:IXR) on its mining license application in Uganda.
",45
324,2022-09-27 16:50:03,"Skullcandy's new SLYR Pro Wired and PLYR Wireless gaming headsets feature Tile trackingSkullcandy is launching its latest gaming headsets with options for both wired and wireless functionality, depending on your budget.
",65
325,2022-09-28 09:01:47,"Bond Rout Lifts Dollar, Apple Output Plans, Gas Sabotage- What's Moving MarketsBy Geoffrey Smith
",78
326,2022-09-28 17:43:35,"U.S. stocks surge without help from Apple for the first time in more than 2 yearsWednesday's session marks the first time in more than 2 years that the S&P 500 rallied roughly 2% or more without Apple also trading in the green.
",40
327,2022-09-29 09:41:35,"Thinking about trading options or stock in Alcoa, XPO Logistics, Axsome Therapeutics, Apple, or Biogen?Thinking about trading options or stock in Alcoa, XPO Logistics, Axsome Therapeutics, Apple, or Biogen?
", 20
328,2022-09-29 16:41:20,"Meta Freezes Hiring and Plans Restructuring, Report SaysAccording to Bloomberg, the company is shifting some employees to new roles and will “manage out people who aren’t succeeding.”
",85
329,2022-09-30 09:18:49,"GORJANA SET TO OPEN NEW RETAIL LOCATION AT DOMAIN NORTHSIDEGORJANA SET TO OPEN NEW RETAIL LOCATION AT DOMAIN NORTHSIDE
",65
330,2022-10-01 21:30:42,"China’s $5 Trillion Rout Creates Historic Gap With Indian Stocks
",85
331,2022-10-03 10:06:41,"DNEG Appoints Daniel Jurow as Chief Operating OfficerDNEG Appoints Daniel Jurow as Chief Operating Officer
",25
332,2022-10-04 06:07:48,"Nothing announces official launch date for new Ear (stick) AirPods alternativesAirPods alternatives in a lipstick-style case though?
",85
333,2022-10-04 13:22:43,"Southern Company helps students attend first ever HBCU Week at Walt Disney WorldSouthern Company helps students attend first ever HBCU Week at Walt Disney World
",20
334,2022-10-05 08:21:45,"Here Are 3 Long-Term Reasons to Buy Apple TodayThis dominant smartphone company is diversifying into revenue streams outside of the mobile phone industry.
",30
335,2022-10-06 06:41:32,"Walmart Strategically Times Its Holiday Sales Event To Win More Shoppers From Amazon 
",65
336,2022-10-06 16:11:37,"Google Pixel Watch hands-on — the Wear OS watch I've been waiting forHere's what we think about Google's debut smartwatch so far
",35
337,2022-10-07 13:35:41,"Casely Halloween iPhone 12/13/14 cases 30% off: Frida Kahlo skulls and more from under $13The new Casely iPhone 14 Halloween case sale is now live at up to 30% off with new designs and deals starting from $12.50.
",85
338,2022-10-09 22:23:34,"10 Dividend Growth Stocks For October 2022After two months off, I'm back with another edition of my monthly series, 10 Dividend Growth Stocks. I rank a selection of Dividend Radar stocks in this series and present the ten top-ranked stocks for further research and possible investment. 
",35
339,2022-10-10 11:42:27,"IDC Highlights Weak PC Market, Apple Being The Only Exception Declines continued for the traditional PC market as global shipments totaled 74.3 million units during the third quarter of 2022, the International Data Corporation disclosed.  
",20
340,2022-10-11 08:45:40,"Omdia: 500 million connected cars provide major new opportunity for media companiesOmdia: 500 million connected cars provide major new opportunity for media companies
",75
341,2022-10-11 16:21:34,"Why This Entertainment Company Could Be An Acquisition Target For Streaming Giants Amazon, Apple Or NetflixLions Gate Entertainment Corporation (NYSE: LGF-A) (NYSE: LGF-B) is a film entertainment studio with a presence in motion pictures, television programming, home entertainment, and digitally delivered content.
",75
342,2022-10-12 11:29:34,"Global Music Streaming Market Report 2022: A $45+ Billion Industry in 2026 - Long-term Forecast to 2031 with Amazon, Apple, Spotify, Gaana, & SoundCloud Dominating - ResearchAndMarkets.comThe 
",65
343,2022-10-13 05:18:19,"SEC Finds a Way to Keep Up With the Kardashians
",85
344,2022-10-13 13:02:54,"Most Active Equity Options For Midday - Thursday, Oct. 13Here are the most active equity options for midday.
",72
345,2022-10-14 08:06:06,"Apple iMovie vs Adobe Premiere ElementsUnveiling the best video editing software for novices
",65
346,2022-10-15 19:09:26,"Apple, Amazon Facing Emboldened Labor Movement After Key Inroads
",65
347,2022-10-17 07:50:27,"Stocks making the biggest moves premarket: Continental Resources, Bank of America, Apple and othersThese are the stocks posting the largest moves before the bell.
",78
348,2022-10-17 14:03:10,"Paul Harris' Top Picks: Alphabet, Zoetis, FirstServiceTop picks from Paul Harris, partner and portfolio manager, Harris Douglas Asset Management 
",72
349,2022-10-18 08:27:01,"All 30 Dow stocks rally, led by Goldman and Salesforce stocksThe Dow Jones Industrial Average undefined is headed for another big rally, with all 30 components trading higher in the premarket. The biggest gainers ahead...
",25
350,2022-10-18 13:53:34,"New iPhone Mount with MagSafe from Belkin designed for Apple’s Continuity CameraBelkin, a global consumer electronics leader, today announces the iPhone Mount with MagSafe for Mac laptops, and the iPhone Mount with MagSafe for Mac
",25
351,2022-10-19 06:45:41,"Corporate Earnings Push Stock Indices HigherThe US indices rose on Tuesday as better-than-expected quarterly results continued to support stock sentiment for a second straight day. 
",25
352,2022-10-19 14:22:39,"Protect your iPhone on the ski hill this winter with Pelican's IPX8 pouch, 2-pack for $23 (Reg. $30+)Amazon is now offering the 2-pack of Pelican Marine Series – Waterproof Floating Phone Pouches for $22.79 after you clip the on-page coupon. Shipping is free for Prime members or in orders over $25. Regularly $25 each directly from Pelican and currently marked down to $20 at Amazon, today’s deal nets you a pair of…
",65
353,2022-10-20 10:19:36,"Google Rolls Out New Widgets That iPhone Users Can Add To Their Lock ScreensAlphabet Inc.'s (NASDAQ: GOOG) (NASDAQ: GOOGL) Google unveiled a set of new lock screen widgets that can be used on Apple Inc.’s (NASDAQ: 
",65
354,2022-10-21 06:14:53,"The all-new 2023 Kia Sportage: It’s roomy with plenty of cargo space and drives quietThe inside of the Sportage is so peaceful and serene that it rivals some luxury brands.
",20
355,2022-10-21 16:02:07,"20 Questions On Podcast: Joel Edgerton Talks ‘The Stranger’,  New Clooney Film ‘The Boys In The Boat’ & His Best Celebrity Sighting EverThis week’s guest is Joel Edgerton. In a chat about the plethora of projects he has in the offing, including the upcoming George Clooney-directed The Boys in the Boat, Edgerton reveals the mo…
",35
356,2022-10-23 16:31:35,"ASX Today: Stocks to roar as rates expectations easeAustralian shares were set to surge after hints of a slowdown in…
",35
357,2022-10-24 11:57:18,"Apple reports earnings Thursday and all eyes are on iPhone 14 salesApple reports its fourth-quarter earnings on Thursday. The highlight will be an insight into how the iPhone 14 series is selling. 
",85
358,2022-10-25 05:14:41,"Apple Updates Rules on NFTs and Cryptocurrencies. What They Mean.The guidelines state that apps must use Apple’s own in-app purchase system to sell NFTs and related services.
",20
359,2022-10-25 13:02:23,": Apple TV+ price increase is another sign company is ‘building the next HBO,’ says analystApple Inc. recently raised the price of Apple TV+, which one analyst sees as a proof point of the service's ""quiet success"" since its 2019 launch.
",45
360,2022-10-26 07:17:17,"Inflation Has Passed the Point of No Return
",85
361,2022-10-26 15:26:42,"The Triangle's silver lining in Google, Microsoft earningsBig Tech week has begun.
",65
362,2022-10-27 07:02:46,"Apple: Results expected to beat forecasts, but outlook will set tone for next yearApple (AAPL) is set to report its fiscal fourth-quarter results after Thursday's market close, and all of Wall Street will have its eyes and ears open to assess whatever Chief Executive...
",35
363,2022-10-27 16:40:06,"New Caseology cover wraps your Apple Watch Series 8 in textured sandstone at $14After taking a look at Caseology's new AirPods Pro 2 cover, it’s time for the new Series 8 Apple Watch case.
",78
364,2022-10-28 05:06:22,"Apple: Currency, China, Europe, All HeadwindsApple openly states that Q1 2023 will see its revenue growth rates decelerate. Check out the three things that are going to affect AAPL stock here.
",85
365,2022-10-28 11:24:31,"US Earnings to Watch: Pfizer, Qualcomm, CVS, Peloton, Coinbase, UberDisappointing earnings from tech giants this week exposed their vulnerability to a slowing economy: Alphabet and Meta Platforms were battered by softness in digital advertising, echoing a similar trend seen by Apple on Thursday when the iPhone maker warned of an upcoming holiday slowdown. The strong US dollar also hurt Microsoft, 3M and McDonald’s, whereas Kraft-Heinz was spared, raising hopes for a similarly small currency impact next week for peer Hershey. Meanwhile, Exxon and Chevron smashed 
",85
366,2022-10-29 07:47:33,"Your Weekend Reading: Between Recession and the ‘Slog’ Economy
",75
367,2022-10-31 04:35:17,"Apple’s “Safe” Status Faces Test amid iPhone 14 Production HiccupsApple’s status as a “safe bet” might be challenged though as its key supplier Foxconn grapples with production issues in China.
",75
368,2022-10-31 14:02:41,"RAYMOND JAMES TRUST N.A. Buys 4, Sells 1 in 3rd QuarterGuruFocus Article or News written by insider and the topic is about: 
",78
369,2022-11-01 07:11:31,"ClearBridge All Cap Growth Strategy Q3 2022 Portfolio Manager CommentaryThe ClearBridge All Cap Growth Strategy performed in line with its Russell 3000 Growth Index benchmark in the Q3 2022. Click here to read the full fund letter.
",72
370,2022-11-01 22:06:21,"GREAT WEST LIFE ASSURANCE CO /CAN/ Buys 1, Sells 4 in 3rd QuarterGuruFocus Article or News written by insider and the topic is about: 
",85
371,2022-11-02 14:21:32,"Henry Aaron's Pursuit Of Babe Ruth Home Run Record Amid Racist Death Threats To Get Movie  By Oscar-Winning ‘Precious’ Scribe Geoffrey Fletcher, Mandalay Sports Media & BluestoneEXCLUSIVE: The attempt by Atlanta Braves slugger Henry Aaron to break Babe Ruth’s hallowed record of 714 career home runs, and the armed guard from the Atlanta police department assigned to keep hi…
",85
372,2022-11-03 08:47:53,"‘End of the beginning’ in blockchain development, Singapore FinTech Festival speakers declareBursting of speculative bubble described as a turning point in the evolution of digital assets as industry players and observers welcome promise of mainstream adoption and better governance.
",85
373,2022-11-03 18:00:40,"GARRISON BRADFORD & ASSOCIATES INC Buys 2, Sells 3 in 3rd QuarterGuruFocus Article or News written by insider and the topic is about: 
",78
374,2022-11-04 11:34:30,"October Jobs Report Looks Mostly Stronger than Expected, Perhaps Signaling Fed Has More Work to Do(Friday Market Open) Lather. Rinse. Repeat. Today’s October jobs report brought a sense of déjà vu with its headline growth number of 261,000. Though September’s data got revised upward today, that number initially came in at 263,000, so overall, hiring remains robust. 
",35
375,2022-11-05 17:02:52,"Why Pros Wading Into Crypto Hasn’t Lifted Prices: Valkyrie Q&A
",78
376,2022-11-07 07:10:37,"Here’s how much China stocks still could rally from zero-COVID, say Goldman Sachs strategistsOur call of the day from Goldman who sees stocks in the world's second-biggest economy ready to rally.
",85
377,2022-11-07 15:18:31,"Twitter staffers are sleeping in the office—ex-Apple engineer who worked on the iPhone says it's totally unnecessaryUnder Elon Musk, some Twitter employees are sleeping at the office. Former Apple engineer Ken Kocienda, who worked for Steve Jobs, says it's unnecessary.
",70
378,2022-11-08 08:44:33,"Meta Is Spending Like an Oil Company. That Needs to Stop.The social-media company's capital outlays should nearly equal the combined total at Exxon Mobil and Chevron.
",85
379,2022-11-08 18:42:29,"Disney Execs Seek To Assure Jittery Investors They Are On Track To Deliver A ""Sustainably Profitable"" Streaming OperationAddressing Wall Street analysts during Disney’s quarterly earnings call, the company’s top executives sought to emphasize their progress toward attaining streaming profitability. “…
",20
380,2022-11-09 11:20:21,"Disney (DIS) Q4 Earnings Miss Estimates, Revenues Rise Y/YThe Walt Disney Company's (DIS) fourth-quarter fiscal 2022 results reflect a solid revival in Parks, Experiences and Products businesses and continued momentum in the Disney+ user base.
",35
381,2022-11-10 07:00:04,"iPad mini 6 delivers Apple’s most compact tablet experience at $400 (Save $99)Joining the ongoing price cut on the M2 iPad Pro, Amazon is marking down Apple’s most compact iPadOS machine. Discounting the latest iPad mini 6 down to $399.99 shipped for the Wi-Fi 64GB model, today’s offer is down from the usual $99 price tag in order to come within $1 of the all-time low. Apple’s…
",20
382,2022-11-10 14:16:35,"Why Is Unity (U) Stock Up 25% Today?Unity delivered a strong Q4 revenue guidance hike, but U stock still attracts credibility issues with its steep losses.
",85
383,2022-11-11 08:35:53,"Here's My Top Growth Stock to Buy NowA premium brand with a history of success makes for a nice investment candidate.
",75
384,2022-11-13 00:06:23,"I just tried my first 200MP camera phone — and now I’m super excited for the Galaxy S23 UltraThe Xiaomi 12T Pro offers a taste of the Samsung Galaxy S23 Ultra experience
",85
385,2022-11-14 11:02:40,"Cetera Advisor Networks LLC Goes on Buying Spree in 3rd QuarterGuruFocus Article or News written by insider and the topic is about: 
",78
386,2022-11-15 07:05:17,"2 Monster Stocks to Buy for 2023 That Are Practically Minting MoneyAMD and Apple have recently defied market declines and could provide significant gains in 2023.
",10
387,2022-11-15 15:18:52,"UFC-Disney Rights: Endeavor President Mark Shapiro Says Renewal Talks Could Start Soon; Amazon And Apple In The Mix, But Company Doesn't Plan To Be Netflix's Sports ""Guinea Pig""The extensive ties between UFC parent Endeavor Group Holdings and Disney mean the media company is likely to be “open to a renewal conversation sooner rather than later,” in the assessm…
",65
388,2022-11-16 08:41:27,"The Kids Are Still at It: Meet Young Activists at COP27
",25
389,2022-11-16 17:01:36,"Top 5 3rd Quarter Trades of ORLEANS CAPITAL MANAGEMENT CORP/LAGuruFocus Article or News written by insider and the topic is about: 
",42
390,2022-11-17 10:12:35,"Black Friday deals live: cheap TVs, bargain headphones and much moreAll today's latest Black Friday news and deals
",85
391,2022-11-18 03:06:54,"9 new shows and movies to watch this weekend on Netflix, HBO Max and Disney Plus (Nov. 18-20)What to watch this weekend, including Disenchanted, Dead to Me and A Christmas Story Christmas
",35
392,2022-11-19 09:00:09,"Have Some Sympathy for Gen Z
",42
393,2022-11-21 07:38:29,"3 Stocks to Avoid This WeekThese investments seem pretty vulnerable right now.
",85
394,2022-11-21 19:13:16,"International Business Machines Corp. stock outperforms competitors despite losses on the dayShares of International Business Machines Corp. slumped 0.65% to $146.68 Monday, on what proved to be an all-around poor trading session for the stock...
",75
395,2022-11-22 15:03:29,"Wall Street analysts target 4 Club stocks. Here’s our take on the updatesApple (AAPL), Amazon (AMZN), Procter & Gamble (PG) and Honeywell (HON) were put under the microscope Tuesday. 
",78
396,2022-11-23 08:33:45,"Tesla stock slump prompts calls for a buybackTesla stock more than tripled within a year, then relinquished virtually all those gains, with significant damage being done by what looks thus far to be an ill-fated acquisition by Musk of Twitter.
",85
397,2022-11-23 20:49:46,"Larger protests under control at Foxconn's major iPhone factory in China - sourceLarger protests at Foxconn's flagship iPhone plant in China were under control and the company continued to communicate with employees engaged in smaller protests, a source said on Thursday.
",20
398,2022-11-25 03:15:42,"Anker holiday discounts arrive on PowerCore 24K, GaN USB-C chargers, more from $16Today only, as part of its Black Friday Deals, Amazon is now discounting a selection of Anker’s latest charging tech with free shipping for Prime members or in orders over $25. A favorite from the sale, the new Anker PowerCore 24K Power Bank is down to a new all-time low at $99.99. Typically fetching $150, this is still one…
",45
399,2022-11-25 13:50:20,"Dow Wraps Holiday-Shortened Week With Daily, Weekly WinsThe S&P 500 struggled for direction before eventually settling with a muted gain, while the Nasdaq spent the day in the red, logging a loss on Friday.
",65
400,2022-11-27 09:56:24,"iPhone 15 Pro could kill physical buttons for haptics — here’s what we knowAnother differentiator between Pro and non-Pro
",35
401,2022-11-28 08:17:53,"Apple Could Face 10% Hit to iPhone Production on Foxconn Disruption: AnalystSupply shortages could make for a painful quarter for Apple but are unlikely to affect longer term demand.  
",35
402,2022-11-28 15:58:16,"Apple May Lose $2B A Week Amid 'Whirlwind' Surrounding China Unrest, Analyst Says As Stock Hits Session LowsThe recent unrest in China is sure to take a toll on Apple Inc (NASDAQ: AAPL), but just how much will the Cupertino-based company be impacted by its China&nb
",85
403,2022-11-29 05:49:38,"The iPhone 15 could have a ‘state-of-the-art’ camera for significantly better photosBetter shots in challenging conditions
",20
404,2022-11-29 13:29:59,"Fed, China and Crypto Are Fueling Market’s Recession Warning
",85
405,2022-11-30 06:22:05,"DeSantis criticizes Apple for allegedly threatening Twitter, Forbes reportsFlorida Governor Ron DeSa... AAPL, TWTR
",85
406,2022-11-30 14:36:21,"ESPN chief: Live sports still a draw; no sportsbook deal imminentESPN (DIS) chief Jimmy Pitaro sounded an upbeat note discussing the sports network and customers' demand for live sports - and he's ""excited"" to work again with newly rehired Disney CEO...
",35
407,2022-12-01 08:12:55,"This trader sees a 43% drop  for the S&P 500 and says to take shelter in these ETFs instead.In our call of the day, a former Wall Street investment banker warns that the cards are stacked against equity markets for the foreseeable future, and offers...
",85
408,2022-12-01 18:59:47,"Synchrony Financial stock falls Thursday, underperforms marketShares of Synchrony Financial slipped 4.36% to $35.94 Thursday, on what proved to be an all-around dismal trading session for the stock market, with the S&P...
",85
409,2022-12-02 14:33:33,"Apple’s new 35W Dual USB-C Charger sees first discount to $52 at AmazonAmazon is now offering the first real chance to save on Apple’s new 35W Dual USB-C Charger at $52 shipped. Having launched earlier this spring, the new first-party accessory typically fetches $59 and is now on sale for the first time. This new all-time low arrives to refuel both your iPhone 14 and Apple Watch…
",25
410,2022-12-04 09:17:25,"2 Top Stocks to Buy In DecemberWarner Bros. Discovery and Apple shares are screaming buys ahead of 2023.
",20
411,2022-12-05 11:21:04,"META Set to Create Economic Opportunities in the MetaverseMeta Platforms (META) is looking to build the metaverse as an economically independent virtual reality platform to boost growth.
",85
412,2022-12-06 07:26:20,"Apple launches self service repair in Europe, expands availability of HomePod miniApple (AAPL) shares rose fractionally in premarket trading on Tuesday as the tech giant announced it was bringing its self-service repair program to Europe and said the HomePod mini...
",35
413,2022-12-06 16:08:25,"Netflix co-CEO Sarandos predicts revenue rebound in 2023Netflix Inc. undefined co-Chief Executive Ted Sarandos believes the video-streaming giant will rebound with growth next year after a rough 2022. ""We're, like...
",75
414,2022-12-07 08:10:31,"Microsoft Eyes Super App, Taking A Leaf Out Of Tencent's Playbook 
",85
415,2022-12-07 18:06:37,"Elizabeth Holmes’ former partner sentenced to 13 years in jail for Theranos case‘Sunny’ Balwani was handed a slightly longer sentence than that given to former Theranos CEO Elizabeth Holmes, who was his lover and accomplice in one of Silicon Valley’s biggest scandals.
",85
416,2022-12-08 11:11:27,"Playtika (NASDAQ:PLTK) Shares Gap Down to $8.45Playtika Holding Corp. (NASDAQ:PLTK – Get Rating)’s share price gapped down prior to trading on Thursday . The stock had previously closed at $8.45, but opened at $7.99. Playtika shares last traded at $8.39, with a volume of 8,390 shares traded. Wall Street Analyst Weigh In PLTK has been the topic of several analyst reports. […]
",85
417,2022-12-09 08:35:30,"Apple Supplier TSMC Reports 50% YoY Growth In Nov — What This Means For iPhone ShipmentsApple Inc.
",20
418,2022-12-10 17:31:31,"Investors Call Time on FAANG Stock Dominance After Nasdaq’s RoutFor some investors, this year’s rout in high-flying technology stocks is more than a bear market: It’s the end of an era for a handful of giant companies such as Facebook parent Meta Platforms Inc. and Amazon.com Inc.
",85
419,2022-12-12 14:54:41,"ElectraMeccanica Celebrates Commissioning of New Manufacturing Facility & Corporate Headquarters in MesaElectraMeccanica Vehicles Corp. (NASDAQ: SOLO) (“ElectraMeccanica” or the 
",65
420,2022-12-13 10:21:44,"Best stock picks for 2023: Here are Wall Street analysts’ most heavily favored choicesSlowing inflation and a policy pivot by the Federal Reserve could set up a rebound year for stocks.
",20
421,2022-12-14 05:20:44,"How 2022 Became A Very Bad Year for Crypto —And Its Biggest Players (Podcast)We've detected unusual activity from your computer network
",78
422,2022-12-14 16:04:29,"Apple to Allow Third-Party App Stores on iOSIf the change goes through, third-party vendors like the Amazon App Store, Epic Games, and others could soon find their way onto the iPhone and iPad for the first time.
",70
