,date,score
3578,2022-02-28 09:46:42,78
3579,2022-02-28 10:53:13,78
3580,2022-02-28 11:54:11,85
3581,2022-02-28 13:24:25,20
3582,2022-02-28 14:24:03,45
3583,2022-02-28 15:28:19,85
3584,2022-02-28 17:51:40,20
3585,2022-02-28 22:47:23,25
3586,2022-03-01 05:14:36,25
3587,2022-03-01 08:16:17,85
3588,2022-03-01 09:08:10,78
3589,2022-03-01 09:39:34,20
3590,2022-03-01 10:15:49,42
3591,2022-03-01 11:05:28,42
3592,2022-03-01 12:35:55,35
3593,2022-03-01 13:19:36,20
3594,2022-03-01 14:40:15,20
3595,2022-03-01 16:16:11,75
3596,2022-03-01 16:56:31,85
3597,2022-03-01 18:39:37,85
3598,2022-03-01 20:22:21,42
3599,2022-03-02 01:03:45,75
3600,2022-03-02 03:44:34,85
3601,2022-03-02 05:22:27,85
3602,2022-03-02 06:33:40,75
3603,2022-03-02 07:35:32,65
3604,2022-03-02 08:26:08,85
3605,2022-03-02 08:56:29,25
3606,2022-03-02 09:50:24,35
3607,2022-03-02 10:24:56,25
3608,2022-03-02 11:14:27,20
3609,2022-03-02 11:52:01,85
3610,2022-03-02 12:26:33,20
3611,2022-03-02 12:47:41,78
3612,2022-03-02 13:23:31,65
3613,2022-03-02 13:51:41,20
3614,2022-03-02 14:19:49,70
3615,2022-03-02 15:21:45,20
3616,2022-03-02 16:25:03,78
3617,2022-03-02 17:23:28,85
3618,2022-03-02 19:24:53,20
3619,2022-03-02 21:32:22,65
3620,2022-03-03 00:52:44,20
3621,2022-03-03 03:19:41,25
3622,2022-03-03 06:08:29,85
3623,2022-03-03 07:04:40,78
3624,2022-03-03 08:00:24,65
3625,2022-03-03 09:05:28,35
3626,2022-03-03 09:22:49,20
3627,2022-03-03 10:18:17,75
3628,2022-03-03 11:25:33,75
3629,2022-03-03 12:16:45,85
3630,2022-03-03 12:37:33,78
3631,2022-03-03 13:11:43,25
3632,2022-03-03 13:33:28,78
3633,2022-03-03 14:43:30,35
3634,2022-03-03 15:37:37,85
3635,2022-03-03 16:35:54,65
3636,2022-03-03 17:24:19,85
3637,2022-03-03 18:53:27,45
3638,2022-03-03 22:10:24,78
3639,2022-03-04 04:08:36,85
3640,2022-03-04 07:04:17,65
3641,2022-03-04 08:03:34,45
3642,2022-03-04 09:17:09,85
3643,2022-03-04 10:12:29,20
3644,2022-03-04 11:06:47,20
3645,2022-03-04 11:41:56,65
3646,2022-03-04 12:30:52,25
3647,2022-03-04 13:43:37,78
3648,2022-03-04 14:43:32,40
3649,2022-03-04 15:46:28,45
3650,2022-03-04 17:09:25,35
3651,2022-03-04 18:04:36,25
3652,2022-03-05 01:17:21,85
3653,2022-03-05 06:05:24,60
3654,2022-03-05 09:55:47,40
3655,2022-03-05 15:32:19,45
3656,2022-03-06 02:03:00,75
3657,2022-03-06 06:21:22,65
3658,2022-03-06 10:38:17,75
3659,2022-03-06 15:57:27,20
3660,2022-03-06 22:24:13,35
3661,2022-03-07 02:47:29,85
3662,2022-03-07 05:48:22,20
3663,2022-03-07 07:04:28,20
3664,2022-03-07 07:47:27,85
3665,2022-03-07 08:36:32,42
3666,2022-03-07 09:22:36,85
3667,2022-03-07 10:21:40,37
3668,2022-03-07 10:47:00,85
3669,2022-03-07 11:16:33,20
3670,2022-03-07 12:01:37,78
3671,2022-03-07 13:13:13,85
3672,2022-03-07 14:29:41,85
3673,2022-03-07 15:49:29,60
3674,2022-03-07 17:14:21,75
3675,2022-03-07 18:00:01,85
3676,2022-03-07 23:25:27,85
3677,2022-03-08 02:53:31,20
3678,2022-03-08 04:50:51,35
3679,2022-03-08 06:12:28,40
3680,2022-03-08 07:09:08,20
3681,2022-03-08 07:56:55,35
3682,2022-03-08 08:37:25,30
3683,2022-03-08 09:09:09,35
3684,2022-03-08 09:40:02,85
3685,2022-03-08 10:10:53,65
3686,2022-03-08 11:15:40,78
3687,2022-03-08 12:03:45,20
3688,2022-03-08 12:46:41,42
3689,2022-03-08 13:10:26,25
3690,2022-03-08 13:29:52,20
3691,2022-03-08 13:41:36,20
3692,2022-03-08 13:54:28,50
3693,2022-03-08 14:05:45,65
3694,2022-03-08 14:29:38,37
3695,2022-03-08 14:59:22,20
3696,2022-03-08 15:18:03,20
3697,2022-03-08 15:32:42,78
3698,2022-03-08 16:14:17,45
3699,2022-03-08 16:52:22,85
3700,2022-03-08 17:21:38,25
3701,2022-03-08 18:02:57,65
3702,2022-03-08 19:19:27,85
3703,2022-03-09 00:06:41,40
3704,2022-03-09 03:32:50,20
3705,2022-03-09 05:33:29,20
3706,2022-03-09 06:55:25,40
3707,2022-03-09 07:23:41,85
3708,2022-03-09 08:00:03,65
3709,2022-03-09 08:42:15,85
3710,2022-03-09 09:08:45,25
3711,2022-03-09 09:28:21,37
3712,2022-03-09 10:10:45,78
3713,2022-03-09 10:35:53,35
3714,2022-03-09 11:19:05,75
3715,2022-03-09 11:59:34,78
3716,2022-03-09 12:28:37,35
3717,2022-03-09 13:02:42,78
3718,2022-03-09 13:15:48,85
3719,2022-03-09 14:05:00,45
3720,2022-03-09 14:59:52,20
3721,2022-03-09 15:26:45,85
3722,2022-03-09 16:33:41,85
3723,2022-03-09 17:52:40,85
3724,2022-03-09 21:14:21,42
3725,2022-03-10 02:04:40,78
3726,2022-03-10 03:06:45,85
3727,2022-03-10 05:12:03,25
3728,2022-03-10 06:09:37,25
3729,2022-03-10 06:34:51,85
3730,2022-03-10 07:31:22,78
3731,2022-03-10 08:02:20,78
3732,2022-03-10 08:39:34,78
3733,2022-03-10 09:25:34,85
3734,2022-03-10 10:05:13,50
3735,2022-03-10 10:40:39,25
3736,2022-03-10 11:21:38,75
3737,2022-03-10 12:50:22,78
3738,2022-03-10 13:14:29,78
3739,2022-03-10 13:57:35,65
3740,2022-03-10 15:14:45,85
3741,2022-03-10 16:27:31,35
3742,2022-03-10 17:40:01,35
3743,2022-03-10 18:21:37,85
3744,2022-03-10 19:37:23,65
3745,2022-03-10 22:33:19,78
3746,2022-03-11 00:38:21,78
3747,2022-03-11 05:05:55,20
3748,2022-03-11 06:08:33,85
3749,2022-03-11 06:51:36,35
3750,2022-03-11 07:34:32,78
3751,2022-03-11 08:16:08,72
3752,2022-03-11 08:54:05,85
3753,2022-03-11 09:16:05,45
3754,2022-03-11 10:02:28,25
3755,2022-03-11 11:36:45,78
3756,2022-03-11 13:10:42,75
3757,2022-03-11 13:35:51,25
3758,2022-03-11 15:09:56,25
3759,2022-03-11 16:54:30,60
3760,2022-03-11 18:55:40,65
3761,2022-03-12 02:54:37,85
3762,2022-03-12 07:17:26,20
3763,2022-03-12 09:05:33,85
3764,2022-03-12 11:30:19,78
3765,2022-03-14 20:45:34,85
3766,2022-03-15 00:08:27,85
3767,2022-03-15 02:36:51,35
3768,2022-03-15 05:04:25,72
3769,2022-03-15 06:24:35,25
3770,2022-03-15 07:07:46,85
3771,2022-03-15 07:39:20,78
3772,2022-03-15 08:24:03,78
3773,2022-03-15 09:25:27,25
3774,2022-03-15 10:05:43,78
3775,2022-03-15 10:56:32,20
3776,2022-03-15 12:10:44,85
3777,2022-03-15 13:04:39,85
3778,2022-03-15 14:27:33,78
3779,2022-03-15 15:43:28,85
3780,2022-03-15 16:44:58,20
3781,2022-03-15 20:32:24,85
3782,2022-03-16 02:08:08,45
3783,2022-03-16 04:15:08,75
3784,2022-03-16 06:46:21,40
3785,2022-03-16 07:32:33,78
3786,2022-03-16 08:21:41,85
3787,2022-03-16 09:05:05,50
3788,2022-03-16 09:45:00,20
3789,2022-03-16 10:19:47,45
3790,2022-03-16 10:46:35,85
3791,2022-03-16 11:39:27,90
3792,2022-03-16 12:46:48,85
3793,2022-03-16 13:32:47,20
3794,2022-03-16 15:06:44,25
3795,2022-03-16 16:41:59,25
3796,2022-03-16 19:40:42,78
3797,2022-03-17 00:02:27,20
3798,2022-03-17 04:21:23,90
3799,2022-03-17 06:38:00,85
3800,2022-03-17 07:08:47,25
3801,2022-03-17 08:08:26,60
3802,2022-03-17 09:00:16,65
3803,2022-03-17 09:20:31,20
3804,2022-03-17 10:04:20,50
3805,2022-03-17 10:23:45,20
3806,2022-03-17 11:26:26,35
3807,2022-03-17 12:33:43,20
3808,2022-03-17 13:35:34,35
3809,2022-03-17 15:04:11,65
3810,2022-03-17 16:15:34,65
3811,2022-03-17 17:28:40,85
3812,2022-03-17 22:03:00,75
3813,2022-03-18 02:21:26,85
3814,2022-03-18 06:33:44,20
3815,2022-03-18 07:31:51,75
3816,2022-03-18 08:38:31,85
3817,2022-03-18 09:52:43,75
3818,2022-03-18 10:52:51,75
3819,2022-03-18 11:38:54,85
3820,2022-03-18 12:29:27,20
3821,2022-03-18 13:54:37,65
3822,2022-03-18 15:04:49,75
3823,2022-03-18 17:18:30,85
3824,2022-03-18 21:12:31,78
3825,2022-03-19 06:35:28,65
3826,2022-03-19 10:05:26,85
3827,2022-03-19 15:34:54,90
3828,2022-03-20 06:15:22,75
3829,2022-03-20 09:41:24,35
3830,2022-03-20 13:16:22,85
3831,2022-03-20 18:41:21,85
3832,2022-03-21 00:22:24,20
3833,2022-03-21 06:04:23,85
3834,2022-03-21 07:00:10,65
3835,2022-03-21 07:44:23,75
3836,2022-03-21 08:23:23,78
3837,2022-03-21 09:40:21,65
3838,2022-03-21 10:18:44,65
3839,2022-03-21 10:59:32,20
3840,2022-03-21 11:17:52,20
3841,2022-03-21 12:23:49,40
3842,2022-03-21 13:27:37,85
3843,2022-03-21 13:47:52,85
3844,2022-03-21 15:25:55,42
3845,2022-03-21 16:44:52,20
3846,2022-03-21 18:24:31,78
3847,2022-03-21 21:46:26,78
3848,2022-03-22 06:10:21,40
3849,2022-03-22 07:20:23,35
3850,2022-03-22 07:54:16,78
3851,2022-03-22 08:53:49,20
3852,2022-03-22 09:23:36,85
3853,2022-03-22 09:57:22,85
3854,2022-03-22 10:53:38,85
3855,2022-03-22 11:51:36,30
3856,2022-03-22 12:39:30,78
3857,2022-03-22 13:42:33,35
3858,2022-03-22 14:25:40,85
3859,2022-03-22 15:43:55,85
3860,2022-03-22 16:49:44,20
3861,2022-03-22 17:51:30,75
3862,2022-03-22 19:49:32,40
3863,2022-03-24 23:23:30,40
3864,2022-03-25 04:49:34,85
3865,2022-03-25 06:38:09,72
3866,2022-03-25 07:12:21,85
3867,2022-03-25 07:42:29,25
3868,2022-03-25 08:54:27,75
3869,2022-03-25 09:26:01,45
3870,2022-03-25 10:03:38,37
3871,2022-03-25 11:08:20,20
3872,2022-03-25 12:03:01,25
3873,2022-03-25 12:55:57,72
3874,2022-03-25 14:01:51,20
3875,2022-03-25 15:18:27,20
3876,2022-03-25 16:24:20,20
3877,2022-03-25 17:40:33,85
3878,2022-03-25 19:56:26,75
3879,2022-03-26 06:32:38,20
3880,2022-03-26 09:44:51,85
3881,2022-03-26 16:02:28,65
3882,2022-03-27 05:15:54,25
3883,2022-03-27 08:56:30,85
3884,2022-03-27 13:31:37,20
3885,2022-03-27 20:07:33,20
3886,2022-03-27 23:24:36,25
3887,2022-03-28 01:27:16,25
3888,2022-03-28 04:10:24,25
3889,2022-03-28 05:40:53,85
3890,2022-03-28 06:41:16,75
3891,2022-03-28 07:04:21,65
3892,2022-03-28 07:39:11,60
3893,2022-03-28 07:59:20,65
3894,2022-03-28 08:39:47,72
3895,2022-03-28 09:21:52,78
3896,2022-03-28 10:06:41,65
3897,2022-03-28 11:17:58,85
3898,2022-03-28 11:51:19,85
3899,2022-03-28 12:23:42,78
3900,2022-03-28 13:04:16,20
3901,2022-03-28 13:38:57,20
3902,2022-03-28 14:41:35,85
3903,2022-03-28 15:54:05,75
3904,2022-03-28 16:28:59,25
3905,2022-03-28 17:55:19,45
3906,2022-03-28 19:17:24,85
3907,2022-03-28 23:20:25,40
3908,2022-03-29 03:57:46,85
3909,2022-03-29 05:30:07,20
3910,2022-03-29 06:53:32,65
3911,2022-03-29 07:35:33,25
3912,2022-03-29 08:21:59,85
3913,2022-03-29 09:03:23,85
3914,2022-03-29 09:25:46,75
3915,2022-03-29 10:04:21,35
3916,2022-03-29 10:50:12,85
3917,2022-03-29 12:17:32,85
3918,2022-03-29 13:16:36,85
3919,2022-03-29 14:19:49,85
3920,2022-03-29 15:29:18,65
3921,2022-03-29 16:47:48,78
3922,2022-03-29 18:00:24,60
3923,2022-03-29 20:10:38,85
3924,2022-03-30 01:28:54,35
3925,2022-03-30 05:14:27,20
3926,2022-03-30 06:58:31,85
3927,2022-03-30 07:27:43,78
3928,2022-03-30 07:56:29,85
3929,2022-03-30 08:15:17,75
3930,2022-03-30 09:04:02,65
3931,2022-03-30 09:27:22,25
3932,2022-03-30 09:49:52,85
3933,2022-03-30 10:40:47,85
3934,2022-03-30 11:27:55,85
3935,2022-03-30 12:04:45,65
3936,2022-03-30 12:50:26,65
3937,2022-03-30 14:09:36,35
3938,2022-03-30 14:50:39,85
3939,2022-03-30 15:31:37,75
3940,2022-03-30 16:13:47,85
3941,2022-03-30 16:55:20,25
3942,2022-03-30 18:09:40,45
3943,2022-03-30 19:38:10,65
3944,2022-03-30 23:06:22,85
3945,2022-03-31 02:28:30,35
3946,2022-03-31 05:11:27,45
3947,2022-03-31 06:12:29,35
3948,2022-03-31 06:50:37,85
3949,2022-03-31 07:19:51,42
3950,2022-03-31 08:17:15,42
3951,2022-03-31 09:15:31,65
3952,2022-03-31 10:07:20,85
3953,2022-03-31 10:28:39,70
3954,2022-03-31 11:03:27,45
3955,2022-03-31 11:40:35,35
3956,2022-03-31 13:27:02,85
3957,2022-03-31 14:33:31,20
3958,2022-03-31 16:13:02,65
3959,2022-03-31 16:52:17,85
3960,2022-03-31 19:18:17,78
3961,2022-03-31 21:45:23,45
3962,2022-04-01 02:50:23,35
3963,2022-04-01 06:04:25,25
3964,2022-04-01 06:26:09,85
3965,2022-04-01 07:03:10,85
3966,2022-04-01 07:37:52,20
3967,2022-04-01 08:17:35,65
3968,2022-04-01 09:25:24,85
3969,2022-04-01 10:01:47,25
3970,2022-04-01 10:51:52,40
3971,2022-04-01 11:47:34,70
3972,2022-04-01 12:40:33,20
3973,2022-04-01 13:45:43,85
3974,2022-04-01 14:22:17,85
3975,2022-04-01 15:45:53,20
3976,2022-04-01 17:37:30,65
3977,2022-04-01 19:29:07,25
3978,2022-04-02 04:58:30,20
3979,2022-04-02 07:34:26,25
3980,2022-04-02 10:35:33,20
3981,2022-04-02 15:02:10,85
3982,2022-04-03 01:34:39,78
3983,2022-04-03 07:00:26,20
3984,2022-04-03 09:34:25,50
3985,2022-04-03 15:08:36,85
3986,2022-04-04 00:08:24,60
3987,2022-04-04 05:06:44,78
3988,2022-04-04 06:12:45,85
3989,2022-04-04 07:04:51,85
3990,2022-04-04 08:02:27,85
3991,2022-04-04 08:49:45,85
3992,2022-04-04 09:42:50,35
3993,2022-04-04 10:20:22,25
3994,2022-04-04 11:04:00,85
3995,2022-04-04 12:05:33,85
3996,2022-04-04 12:57:52,42
3997,2022-04-04 14:10:55,65
3998,2022-04-04 15:12:37,85
3999,2022-04-04 16:28:55,78
4000,2022-04-04 18:29:34,85
4001,2022-04-04 22:04:24,45
4002,2022-04-05 05:01:27,25
4003,2022-04-05 07:24:23,85
4004,2022-04-05 08:12:11,85
4005,2022-04-05 09:03:44,85
4006,2022-04-05 09:25:48,25
4007,2022-04-05 10:23:02,78
4008,2022-04-05 11:51:43,75
4009,2022-04-05 12:12:35,35
4010,2022-04-05 12:50:44,78
4011,2022-04-05 13:27:42,85
4012,2022-04-05 15:19:51,25
4013,2022-04-05 16:32:47,20
4014,2022-04-05 17:32:52,78
4015,2022-04-05 20:54:44,85
4016,2022-04-06 01:40:40,20
4017,2022-04-06 05:55:02,85
4018,2022-04-06 07:14:41,78
4019,2022-04-06 07:56:30,25
4020,2022-04-06 08:44:26,42
4021,2022-04-06 09:34:08,20
4022,2022-04-06 10:12:42,42
4023,2022-04-06 11:28:35,65
4024,2022-04-06 12:08:39,75
4025,2022-04-06 12:48:31,25
4026,2022-04-06 13:49:53,20
4027,2022-04-06 15:48:34,65
4028,2022-04-06 16:58:40,78
4029,2022-04-06 18:37:49,20
4030,2022-04-06 23:27:32,35
4031,2022-04-07 03:39:20,20
4032,2022-04-07 06:21:17,70
4033,2022-04-07 07:31:31,85
4034,2022-04-07 08:12:59,25
4035,2022-04-07 09:04:33,85
4036,2022-04-07 09:18:20,78
4037,2022-04-07 10:18:31,65
4038,2022-04-07 11:14:15,85
4039,2022-04-07 12:03:27,78
4040,2022-04-07 12:35:10,70
4041,2022-04-07 13:44:20,85
4042,2022-04-07 15:56:28,78
4043,2022-04-07 16:36:19,40
4044,2022-04-07 17:34:33,85
4045,2022-04-07 20:52:58,20
4046,2022-04-08 02:47:02,75
4047,2022-04-08 05:11:40,78
4048,2022-04-08 07:08:56,75
4049,2022-04-08 08:49:42,67
4050,2022-04-08 09:52:35,85
4051,2022-04-08 11:00:33,20
4052,2022-04-08 12:02:37,85
4053,2022-04-08 13:34:27,20
4054,2022-04-08 15:18:34,78
4055,2022-04-08 16:32:58,20
4056,2022-04-08 17:49:44,85
4057,2022-04-09 01:02:36,25
4058,2022-04-09 07:40:32,85
4059,2022-04-09 13:30:17,85
4060,2022-04-09 15:17:39,78
4061,2022-04-09 18:23:43,42
4062,2022-04-10 04:23:21,45
4063,2022-04-10 07:34:33,20
4064,2022-04-10 13:18:19,85
4065,2022-04-10 16:52:14,85
4066,2022-04-10 20:00:48,35
4067,2022-04-11 01:04:47,85
4068,2022-04-11 03:03:07,78
4069,2022-04-11 06:24:10,78
4070,2022-04-11 07:04:54,85
4071,2022-04-11 08:01:50,20
4072,2022-04-11 09:10:32,45
4073,2022-04-11 10:09:26,85
4074,2022-04-11 11:02:15,85
4075,2022-04-11 11:46:38,65
4076,2022-04-11 12:58:34,35
4077,2022-04-11 13:46:29,40
4078,2022-04-11 15:10:36,42
4079,2022-04-11 16:29:24,65
4080,2022-04-11 17:40:59,85
4081,2022-04-11 21:21:18,78
4082,2022-04-12 01:05:31,85
4083,2022-04-12 06:01:40,20
4084,2022-04-12 06:21:13,25
4085,2022-04-12 07:07:35,35
4086,2022-04-12 07:32:20,20
4087,2022-04-12 08:24:34,75
4088,2022-04-12 09:06:13,35
4089,2022-04-12 09:45:43,78
4090,2022-04-12 10:20:36,25
4091,2022-04-12 10:56:17,25
4092,2022-04-12 11:46:47,85
4093,2022-04-12 12:37:26,40
4094,2022-04-12 13:35:39,35
4095,2022-04-12 14:56:46,72
4096,2022-04-12 16:06:42,90
4097,2022-04-12 17:43:48,78
4098,2022-04-12 22:26:44,78
4099,2022-04-13 01:34:16,85
4100,2022-04-13 03:06:23,78
4101,2022-04-13 05:42:39,20
4102,2022-04-13 07:02:36,42
4103,2022-04-13 08:22:47,60
4104,2022-04-13 09:07:45,85
4105,2022-04-13 09:49:29,65
4106,2022-04-13 10:31:15,35
4107,2022-04-13 11:15:24,78
4108,2022-04-13 11:49:27,65
4109,2022-04-13 12:28:38,85
4110,2022-04-13 13:02:26,85
4111,2022-04-13 13:38:30,25
4112,2022-04-13 14:49:23,75
4113,2022-04-13 16:10:40,72
4114,2022-04-13 17:44:22,75
4115,2022-04-13 21:51:29,85
4116,2022-04-14 02:20:16,45
4117,2022-04-14 06:52:31,72
4118,2022-04-14 08:07:20,20
4119,2022-04-14 09:09:44,20
4120,2022-04-14 10:31:36,15
4121,2022-04-14 11:09:56,75
4122,2022-04-14 12:08:40,25
4123,2022-04-14 13:14:35,65
4124,2022-04-14 13:46:59,85
4125,2022-04-14 16:09:53,85
4126,2022-04-14 18:52:49,20
4127,2022-04-15 03:08:32,65
4128,2022-04-15 07:08:31,20
4129,2022-04-15 08:47:13,40
4130,2022-04-15 10:27:28,78
4131,2022-04-15 14:06:25,85
4132,2022-04-15 17:37:35,35
4133,2022-04-16 07:07:32,20
4134,2022-04-16 13:54:44,85
4135,2022-04-16 21:23:51,85
4136,2022-04-17 07:50:48,35
4137,2022-04-17 18:24:29,72
4138,2022-04-18 04:20:01,65
4139,2022-04-18 07:03:33,20
4140,2022-04-18 07:58:28,85
4141,2022-04-18 08:49:40,75
4142,2022-04-18 09:36:31,78
4143,2022-04-18 10:17:01,73
4144,2022-04-18 11:26:00,35
4145,2022-04-18 12:14:17,20
4146,2022-04-18 12:49:30,50
4147,2022-04-18 15:00:33,75
4148,2022-04-18 16:08:05,85
4149,2022-04-18 17:54:21,78
4150,2022-04-18 20:58:47,78
4151,2022-04-19 02:06:54,85
4152,2022-04-19 05:43:48,85
4153,2022-04-19 07:20:35,25
4154,2022-04-19 07:42:20,85
4155,2022-04-19 08:16:29,85
4156,2022-04-19 08:46:24,65
4157,2022-04-19 09:25:51,78
4158,2022-04-19 10:25:37,50
4159,2022-04-19 11:05:20,85
4160,2022-04-19 12:01:28,35
4161,2022-04-19 12:47:44,20
4162,2022-04-19 13:26:53,78
4163,2022-04-19 14:32:53,20
4164,2022-04-19 16:00:33,20
4165,2022-04-19 16:25:29,25
4166,2022-04-19 18:21:36,75
4167,2022-04-19 21:16:22,85
4168,2022-04-20 02:04:30,65
4169,2022-04-20 05:04:28,85
4170,2022-04-20 06:48:32,85
4171,2022-04-20 07:46:26,85
4172,2022-04-20 09:01:32,45
4173,2022-04-20 10:24:32,65
4174,2022-04-20 11:22:50,85
4175,2022-04-20 12:02:45,78
4176,2022-04-20 12:29:21,25
4177,2022-04-20 13:43:56,35
4178,2022-04-20 14:24:32,75
4179,2022-04-20 15:14:40,85
4180,2022-04-20 16:09:29,45
4181,2022-04-20 17:19:32,37
4182,2022-04-20 19:14:45,85
4183,2022-04-20 22:02:41,78
4184,2022-04-21 01:06:38,20
4185,2022-04-21 02:10:44,85
4186,2022-04-21 06:15:33,25
4187,2022-04-21 06:59:08,25
4188,2022-04-21 07:44:18,78
4189,2022-04-21 08:39:22,85
4190,2022-04-21 09:21:46,85
4191,2022-04-21 09:44:26,78
4192,2022-04-21 10:11:27,75
4193,2022-04-21 11:31:27,78
4194,2022-04-21 12:31:35,85
4195,2022-04-21 13:33:50,25
4196,2022-04-21 14:11:58,25
4197,2022-04-21 15:39:14,85
4198,2022-04-21 16:35:48,75
4199,2022-04-21 18:03:56,85
4200,2022-04-21 21:21:47,85
4201,2022-04-22 03:32:47,20
4202,2022-04-22 06:30:50,45
4203,2022-04-22 07:20:44,45
4204,2022-04-22 08:07:18,25
4205,2022-04-22 09:10:22,20
4206,2022-04-22 10:48:29,85
4207,2022-04-22 11:20:31,75
4208,2022-04-22 12:07:43,75
4209,2022-04-22 12:50:50,65
4210,2022-04-22 14:15:02,25
4211,2022-04-22 15:02:56,45
4212,2022-04-22 15:59:31,75
4213,2022-04-22 16:25:48,85
4214,2022-04-22 17:10:12,70
4215,2022-04-22 19:17:23,60
4216,2022-04-22 20:43:30,85
4217,2022-04-22 21:34:39,35
4218,2022-04-23 06:17:18,75
4219,2022-04-23 08:08:30,78
4220,2022-04-23 11:47:45,65
4221,2022-04-23 17:04:35,65
4222,2022-04-23 22:55:21,85
4223,2022-04-24 07:19:28,85
4224,2022-04-24 09:11:13,85
4225,2022-04-24 12:05:31,35
4226,2022-04-24 19:40:25,85
4227,2022-04-24 23:44:29,85
4228,2022-04-25 03:32:33,60
4229,2022-04-25 05:19:23,85
4230,2022-04-25 05:55:51,85
4231,2022-04-25 07:02:34,60
4232,2022-04-25 07:33:39,85
4233,2022-04-25 08:03:34,25
4234,2022-04-25 08:42:20,78
4235,2022-04-25 09:11:41,85
4236,2022-04-25 09:59:56,85
4237,2022-04-25 11:07:37,50
4238,2022-04-25 12:00:32,20
4239,2022-04-25 12:44:33,78
4240,2022-04-25 13:33:50,85
4241,2022-04-25 14:46:39,85
4242,2022-04-25 15:44:06,85
4243,2022-04-25 16:36:43,85
4244,2022-04-25 18:13:51,70
4245,2022-04-25 20:26:19,42
4246,2022-04-26 00:15:34,75
4247,2022-04-26 02:56:48,78
4248,2022-04-26 06:25:57,85
4249,2022-04-26 07:23:50,20
4250,2022-04-26 08:24:22,85
4251,2022-04-26 09:01:29,78
4252,2022-04-26 09:21:46,85
4253,2022-04-26 09:59:44,85
4254,2022-04-26 11:23:45,85
4255,2022-04-26 12:32:00,25
4256,2022-04-26 13:35:35,85
4257,2022-04-26 15:10:50,65
4258,2022-04-26 16:30:42,75
4259,2022-04-26 17:26:35,85
4260,2022-04-26 19:04:49,85
4261,2022-04-26 21:50:17,65
4262,2022-04-27 00:43:30,78
4263,2022-04-27 03:02:33,78
4264,2022-04-27 05:07:24,25
4265,2022-04-27 06:44:35,20
4266,2022-04-27 07:36:45,25
4267,2022-04-27 09:04:32,85
4268,2022-04-27 10:09:29,78
4269,2022-04-27 11:06:59,20
4270,2022-04-27 11:53:31,40
4271,2022-04-27 12:46:34,78
4272,2022-04-27 13:41:07,75
4273,2022-04-27 14:48:24,75
4274,2022-04-27 16:18:08,35
4275,2022-04-27 16:30:29,85
4276,2022-04-27 17:20:57,20
4277,2022-04-27 18:25:37,42
4278,2022-04-27 22:17:15,75
4279,2022-04-28 01:04:53,20
4280,2022-04-28 04:21:26,85
4281,2022-04-28 05:18:32,70
4282,2022-04-28 06:11:42,85
4283,2022-04-28 06:54:03,65
4284,2022-04-28 07:32:31,78
4285,2022-04-28 08:09:30,85
4286,2022-04-28 09:09:31,40
4287,2022-04-28 10:16:29,12
4288,2022-04-28 10:49:21,72
4289,2022-04-28 12:07:51,85
4290,2022-04-28 12:40:35,25
4291,2022-04-28 13:34:03,65
4292,2022-04-28 14:58:39,85
4293,2022-04-28 16:10:42,20
4294,2022-04-28 16:32:26,65
4295,2022-04-28 16:36:47,78
4296,2022-04-28 16:50:41,20
4297,2022-04-28 17:17:21,35
4298,2022-04-28 17:37:49,75
4299,2022-04-28 18:08:30,78
4300,2022-04-28 18:37:34,20
4301,2022-04-28 19:23:36,70
4302,2022-04-28 20:37:47,78
4303,2022-04-28 21:56:23,42
4304,2022-04-29 00:52:27,35
4305,2022-04-29 03:00:48,85
4306,2022-04-29 04:43:27,35
4307,2022-04-29 05:38:41,85
4308,2022-04-29 07:02:21,85
4309,2022-04-29 07:23:17,75
4310,2022-04-29 07:58:51,85
4311,2022-04-29 08:31:04,75
4312,2022-04-29 09:08:35,25
4313,2022-04-29 09:48:42,85
4314,2022-04-29 10:47:32,25
4315,2022-04-29 11:25:00,78
4316,2022-04-29 11:49:35,85
4317,2022-04-29 12:22:40,65
4318,2022-04-29 13:15:05,78
4319,2022-04-29 14:12:32,85
4320,2022-04-29 14:34:28,85
4321,2022-04-29 16:04:24,85
4322,2022-04-29 16:58:41,78
4323,2022-04-29 18:48:24,10
4324,2022-04-29 20:25:22,30
4325,2022-04-30 06:13:22,85
4326,2022-04-30 09:41:41,85
4327,2022-04-30 11:49:35,85
4328,2022-04-30 20:48:23,78
4329,2022-05-01 07:24:35,75
4330,2022-05-01 13:26:17,20
4331,2022-05-01 19:08:13,60
4332,2022-05-02 02:20:26,85
4333,2022-05-02 04:33:53,35
4334,2022-05-02 06:49:08,42
4335,2022-05-02 07:09:57,40
4336,2022-05-02 07:46:32,85
4337,2022-05-02 08:33:57,20
4338,2022-05-02 09:09:40,25
4339,2022-05-02 09:42:54,60
4340,2022-05-02 10:20:43,20
4341,2022-05-02 10:54:21,85
4342,2022-05-02 11:39:48,85
4343,2022-05-02 12:38:16,85
4344,2022-05-02 14:21:30,75
4345,2022-05-02 15:22:50,85
4346,2022-05-02 16:07:39,85
4347,2022-05-02 16:29:35,75
4348,2022-05-02 17:31:28,35
4349,2022-05-02 19:42:37,85
4350,2022-05-03 01:00:37,85
4351,2022-05-03 04:26:17,75
4352,2022-05-03 06:26:43,85
4353,2022-05-03 07:21:01,85
4354,2022-05-03 08:22:21,25
